words	labels	sentence_id
Queen’	I	617
See	O	618
acaena	O	618
caesiiglauca	O	618
gladiolus	O	619
‘Blue	B	619
Frost’,	I	619
illus	O	619
abies	O	620
forrestii,	O	620
illus	O	620
campanula	B	621
poscharskyana,	I	621
illus	O	621
Bears	O	622
fragrant,	O	622
quarteredrosette,	O	622
fully	O	622
double,	O	622
carmine	O	622
to	O	622
light	B	622
pink	I	622
flowers,	O	622
4in	O	622
(10cm)	O	622
across,	O	622
in	O	622
summer	O	622
chamaerops	B	623
humilis,	I	623
illus	O	623
Small,	O	624
but	O	624
often	O	624
attractive	O	624
flowers	O	624
are	O	624
followed	O	624
by	O	624
2-winged	O	624
fruits	O	624
‘Charisma	B	625
Red’	I	625
(illus	O	625
‘Cape	B	626
Blanco’,	I	626
syn	O	626
In	O	627
early	B	627
to	I	627
midspring	I	627
produces	O	627
fragrant,	O	627
glistening,	O	627
white	O	627
flowers	O	627
with	O	627
gently	O	627
ruffled	O	627
standards,	O	627
rounded	O	627
falls	O	627
and	O	627
bright	O	627
orange	O	627
beards	O	627
dracaena	B	628
fragrans	I	628
(Corn	I	628
plant)	O	628
Propagate	O	629
by	O	629
softwood,	O	629
greenwood	O	629
or	O	629
semiripe	O	629
cuttings	O	629
in	O	629
summer	O	629
Z7–9	O	630
H9–7	O	630
‘Moonlight	B	631
Waves’	I	631
(illus	O	631
potentilla	B	632
nepalensis	I	632
‘Miss	O	632
Willmott’,	O	632
illus	O	632
‘Glauca	O	633
Compacta’	O	633
H	I	634
18in	O	634
(45cm),	O	634
S	O	634
indefinite	O	634
Propagate	O	635
cornus	B	635
alba	I	635
and	O	635
cornus	O	635
sericea	O	635
‘Flaviramea’	O	635
by	O	635
softwood	O	635
cuttings	O	635
in	O	635
summer	O	635
or	O	635
by	O	635
hardwood	O	635
cuttings	O	635
in	O	635
fall	O	635
or	O	635
winter;	O	635
variegated	O	635
forms	O	635
of	O	635
cornus	O	635
alternifolia	O	635
and	O	635
cornus	O	635
controversa	O	635
by	O	635
grafting	O	635
in	O	635
winter;	O	635
C	O	635
‘Night	B	636
Beacon’,	I	636
illus	O	636
argyranthemum	O	637
‘Summer	B	637
Melody’,	I	637
illus	O	637
Stronggrowing,	O	638
rhizomatous,	O	638
beardless	O	638
Siberian	B	638
iris	I	638
‘Eve	B	639
Price’	I	639
illus	O	639
philadelphus	O	640
‘Dame	B	640
Blanche’,	I	640
illus	O	640
aubrieta	O	641
‘Greencourt	B	641
Purple’,	I	641
illus	O	641
globba	O	642
‘Velvet	B	642
Eyes’,	I	642
illus	O	642
H	O	643
20in	O	643
(50cm),	O	643
S	O	643
16in	O	643
(40cm)	O	643
or	O	643
more	O	643
dianthus	O	644
‘Milky	B	644
Way’	I	644
(illus	O	644
‘Cinnabar	B	645
Silver’,	I	645
illus	O	645
davidia	B	646
involucrata,	I	646
illus	O	646
Large,	O	647
sycamore-like,	O	647
shallowly	O	647
lobed	O	647
leaves,	O	647
with	O	647
long,	O	647
pink	O	647
stalks,	O	647
are	O	647
dark	O	647
green	O	647
above,	O	647
blue-white	O	647
beneath	O	647
aeschynanthus	O	648
‘Black	B	648
Pagoda’	I	648
origanum	O	649
‘Kent	B	649
Beauty’,	I	649
illus	O	649
Z6–8	O	650
H8–6	O	650
Is	O	651
related	O	651
to	O	651
iris	B	651
ensata	I	651
but	O	651
has	O	651
smooth,	O	651
not	O	651
ridged	O	651
leaves	O	651
veronica	B	652
prostrata,	I	652
syn	O	652
OSTROWSKIA	O	653
CAMPANULACEAE	O	653
Genus	O	653
of	O	653
one	O	653
species	O	653
of	O	653
summerflowering	B	653
perennial	I	653
Whitefly	O	654
and	O	654
red	B	654
spider	I	654
mite	O	654
may	O	654
cause	O	654
problems	O	654
H	O	655
4ft	O	655
(1	O	655
In	O	656
summer	O	656
bears	O	656
a	O	656
succession	O	656
of	O	656
rounded,	O	656
deep	O	656
pink	O	656
flower	O	656
heads,	O	656
fading	O	656
gradually	O	656
to	O	656
a	O	656
softer	O	656
color,	O	656
creating	O	656
a	O	656
2-tone	O	656
effect	O	656
lilium	O	657
‘Black	B	657
Magic’,	I	657
illus	O	657
‘Golden	B	658
King’,	I	658
but	O	658
has	O	658
leaves	O	658
splashed	O	658
irregularly	O	658
in	O	658
center	O	658
with	O	658
gold	O	658
and	O	658
lighter	O	658
green	O	658
dahlia	O	659
‘Kenora	B	659
Superb’	I	659
(illus	O	659
H	O	660
and	O	660
S	O	660
2–3ft	O	660
(60cm–1m)	O	660
Needs	O	661
partial	O	661
shade	O	661
and	O	661
rich,	O	661
well-drained	O	661
soil	O	661
crocus	O	662
‘Cream	B	662
Beauty’,	I	662
illus	O	662
Red	B	663
spider	I	663
mite	O	663
may	O	663
be	O	663
troublesome	O	663
‘Corallinum’,	O	664
illus	O	664
Has	O	665
oval,	O	665
toothed,	O	665
lustrous,	O	665
deep	O	665
green	O	665
leaves	O	665
‘Red	B	666
Giant’,	I	666
illus	O	666
iris	O	667
‘Holden	B	667
Clough’,	I	667
illus	O	667
Deciduous,	O	668
bushy	O	668
tree	O	668
or	O	668
shrub	O	668
begonia	O	669
‘Merry	B	669
Christmas’,	I	669
syn	O	669
Semievergreen,	O	670
upright	O	670
perennial	O	670
lobelia	O	671
‘Cherry	B	671
Ripe’,	I	671
illus	O	671
See	B	672
heliopsis	I	672
helianthoides	I	672
subsp	O	672
‘Red	B	673
Damask’,	I	673
illus	O	673
‘Regalia	B	674
Chocolate’	I	674
(illus	O	674
ctenanthe	O	675
‘Zwanenberg	B	675
Bronze’,	I	675
syn	O	675
See	O	676
artemisia	B	676
alba	I	676
‘Canescens’	O	676
‘Remember	B	677
Me’,	I	677
illus	O	677
‘Horizon	I	678
Deva	I	678
Raspberry	O	678
Ripple’	O	678
(illus	O	678
Z3–9	O	679
H9–1	O	679
rosa	O	680
SUMMER	B	680
WINE	I	680
(‘Korizont’),	O	680
illus	O	680
‘Plumosa	B	681
Aurea’,	I	681
syn	O	681
Deciduous,	O	682
spreading,	O	682
bushy	O	682
tree	O	682
or	O	682
shrub	O	682
See	O	683
potentilla	B	683
fruticosa	I	683
‘Sunset’	O	683
acanthus	O	684
balcanicus,	O	684
acanthus	O	684
longifolius	O	684
(Balkan	O	684
bear’s	O	684
breeches)	O	684
myosotis	B	685
scorpioides,	I	685
syn	O	685
ACCA	O	686
MYRTACEAE	O	686
Genus	O	686
of	O	686
evergreen,	O	686
opposite-leaved	O	686
shrubs,	O	686
grown	O	686
for	O	686
their	O	686
shallowly	O	686
cupshaped	O	686
flowers	O	686
linaria	O	687
‘Sweet	B	687
Lord’,	I	687
illus	O	687
See	O	688
acis	O	688
rufinerve	O	688
‘Hatsuyuki’	O	688
achillea	O	689
argentea,	O	689
illus	O	689
acantholimon	O	690
lobelii	O	690
vanvolxemii	O	691
(Van	O	691
Volxem’s	O	691
maple)	O	691
has	O	691
even	O	691
larger	O	691
leaves,	O	691
slightly	O	691
glaucous	O	691
and	O	691
smooth	O	691
beneath	O	691
See	O	692
acantholimon	O	692
laxiflorum	O	692
See	O	693
acaena	O	693
novae-zelandiae	O	693
See	O	694
sagittaria	O	694
sagittifolia	O	694
‘Flore	B	694
Pleno’	I	694
See	O	695
Hyacinthoides	B	695
non-scripta	I	695
abies	O	696
delavayi	O	696
(Delavay’s	O	696
fir)	O	696
‘Hollard’s	O	697
Gold’,	O	697
illus	O	697
Has	B	698
lance-shaped,	I	698
mid-green,	I	698
basal	O	698
leaves	O	698
x	O	699
Sophrolaeliocattleya	O	699
Trizac	O	699
gx	O	699
‘Purple	B	699
Emperor’	I	699
saintpaulia	O	700
‘Pip	B	700
Squeek’,	I	700
illus	O	700
achimenes	O	701
‘Peach	B	701
Blossom’	I	701
Needs	I	702
sun	I	702
or	O	702
partial	O	702
shade	O	702
and	O	702
rich,	O	702
well-drained	O	702
soil	O	702
See	I	703
x	O	703
Rhyncholaeliocattleya	O	703
Mount	O	703
Adams	O	703
gx	B	703
Broad	O	704
3-	O	704
or	O	704
5-lobed,	O	704
bright	O	704
green	O	704
leaves	O	704
turn	O	704
bright	O	704
orange-red	O	704
in	O	704
early	O	704
fall	O	704
See	O	705
cornus	O	705
sericea	O	705
‘White	B	705
Gold’	I	705
See	O	706
leucothöe	B	706
fontanesiana	I	706
hosta	O	707
‘Devon	B	707
Green’,	I	707
illus	O	707
aubrieta	O	708
‘Purple	B	708
Charm’,	I	708
illus	O	708
Bears	O	709
clusters	O	709
of	O	709
small,	O	709
purpleand-	O	709
white	O	709
flowers	O	709
in	O	709
spring	O	709
‘So	B	710
Sweet’,	I	710
illus	O	710
nymphaea	O	711
‘Lemon	B	711
Chiffon’,	I	711
illus	O	711
ABIES	O	712
PINACEAE	O	712
Genus	O	712
of	O	712
tall	O	712
conifers	O	712
with	O	712
whorled	O	712
branches	O	712
‘Blue	B	713
Bird’	I	713
is	O	713
a	O	713
bushy	O	713
biennial,	O	713
grown	O	713
as	O	713
an	O	713
annual	O	713
iris	O	714
‘Champagne	B	714
Elegance’,	I	714
illus	O	714
‘Illumination	O	715
Salmon	O	715
Pink’	B	715
(illus	I	715
Makes	O	716
a	O	716
fine	O	716
specimen	O	716
tree	O	716
and	O	716
is	O	716
good	O	716
for	O	716
an	O	716
exposed	O	716
position	O	716
iris	O	717
‘Autumn	B	717
Circus’,	I	717
illus	O	717
x	O	718
Brassocattleya	O	718
Mount	O	718
Adams	O	718
gx	B	718
paeonia	O	719
‘Garden	B	719
Treasure’,	I	719
illus	O	719
‘Tickled	B	720
Pink’,	I	720
H	O	720
32–39in	O	720
(80–100cm),	O	720
is	O	720
variable	O	720
and	O	720
produces	O	720
flower	O	720
heads	O	720
from	O	720
rich	O	720
red-pink	O	720
to	O	720
softer,	O	720
pastel	O	720
shades	O	720
‘Telham	B	721
Beauty’	I	721
illus	O	721
‘Royal	B	722
Red’	I	722
has	O	722
deep	O	722
reddish-purple	O	722
leaves	O	722
achillea	O	723
‘The	B	723
Beacon’,	I	723
illus	O	723
See	O	724
populus	B	724
alba	I	724
‘Raket’	O	724
Red	B	725
spider	I	725
mite	O	725
may	O	725
be	O	725
a	O	725
problem	O	725
Z7–9	O	726
H9–7	O	726
pittosporum	B	727
dallii,	I	727
illus	O	727
pachycereus	B	728
marginatus,	I	728
syn	O	728
acacia	B	729
pulchella,	I	729
illus	O	729
abies	O	730
koreana,	O	730
illus	O	730
henryi,	O	731
illus	O	731
Mature	O	732
specimens	O	732
may	O	732
have	O	732
previous	O	732
season’s	O	732
stems	O	732
cut	O	732
back	O	732
hard	O	732
annually	O	732
in	O	732
early	O	732
spring	O	732
acaena	O	733
caesiiglauca,	O	733
syn	O	733
aciphylla	B	734
aurea,	I	734
illus	O	734
achillea	O	735
‘Lucky	B	735
Break’	I	735
dianthus	O	736
‘Brilliant	B	736
Star’	I	736
‘Temple’s	O	737
Upright’,	O	737
illus	O	737
rhododendron	O	738
‘Blue	B	738
Danube’,	I	738
illus	O	738
acantholimon	O	739
palmatum	O	739
‘Senkaki’	O	739
(Coralbark	O	739
maple),	O	739
illus	O	739
physostegia	B	740
virginiana	I	740
subsp	O	740
ornithogalum	B	741
montanum,	I	741
illus	O	741
See	O	742
nierembergia	B	742
repens	I	742
See	O	743
euonymus	B	743
fortunei	I	743
‘Golden	O	743
Prince’	O	743
diascia	I	744
vigilis	I	744
ITEA	O	745
ESCALLONIACEAE/ITEACEAE	O	745
Genus	O	745
of	O	745
deciduous	O	745
or	O	745
evergreen	B	745
trees	I	745
and	I	745
shrubs,	O	745
grown	O	745
for	O	745
their	O	745
foliage	O	745
and	O	745
flowers	O	745
The	O	746
stems	O	746
are	B	746
studded	I	746
with	I	746
tubercles	O	746
(each	O	746
with	O	746
a	O	746
furrow	O	746
immediately	O	746
above	O	746
it)	O	746
and	O	746
very	O	746
spiny,	O	746
generally	O	746
white	O	746
areoles	O	746
See	O	747
acantholimon	O	747
tataricum	O	747
subsp	O	747
See	O	748
hypericum	B	748
olympicum	I	748
f	O	748
ilex	O	749
aquifolium	O	749
‘Silver	B	749
King’	I	749
(illus	O	749
Many	O	750
acers	O	750
produce	O	750
their	O	750
best	O	750
fall	O	750
color	O	750
on	O	750
neutral	O	750
to	O	750
acid	O	750
soil	O	750
acantholimon	O	751
nikoense	O	751
Has	O	752
small,	O	752
tubular	B	752
to	I	752
bellshaped,	I	752
pearl-mauve	O	752
flowers,	O	752
tinted	O	752
pink	O	752
and	O	752
white,	O	752
with	O	752
white	O	752
throats	O	752
and	O	752
red	O	752
lines,	O	752
from	O	752
mid-summer	O	752
to	O	752
early	O	752
or	O	752
mid-fall	O	752
‘Black	B	753
Knight’	I	753
(illus	O	753
H	I	754
6ft	O	754
(2m),	O	754
S	O	754
5ft	O	754
(1	O	754
gladiolus	O	755
x	O	755
colvillii	O	755
‘The	B	755
Bride’,	I	755
illus	O	755
colletia	B	756
paradoxa,	I	756
syn	O	756
‘Pink	B	757
Starlight’	I	757
(illus	O	757
choisya	B	758
ternata,	I	758
illus	O	758
See	O	759
iris	B	759
ensata	I	759
See	O	760
Veronicastrum	B	760
virginicum	I	760
f	O	760
achillea	O	761
‘Lachsschönheit’,	O	761
illus	O	761
Requires	O	762
full	O	762
sun	O	762
and	O	762
well-drained	O	762
soil	O	762
acanthus	O	763
dioscoridis	O	763
‘Palmatifidum’,	O	764
syn	O	764
‘Alba	B	765
Plena’	I	765
Columnar,	O	766
dense	O	766
conifer	O	766
Shoots	O	767
have	O	767
blue-gray	O	767
bloom	O	767
Prefers	O	768
full	O	768
sun,	O	768
warm	O	768
conditions	O	768
and	O	768
well-drained	O	768
soil,	O	768
but	O	768
will	O	768
tolerate	O	768
shade	O	768
phygelius	O	769
‘Emerald	B	769
Cushion’,	I	769
illus	O	769
begonia	O	770
‘Curly	O	770
Merry	B	770
Christmas’	I	770
Red	B	771
spider	I	771
mite	O	771
may	O	771
be	O	771
troublesome	O	771
H	O	772
70–100ft	O	772
(20–30m),	O	772
S	O	772
15–30ft	O	772
(5–10m)	O	772
acantholimon	O	773
palmatum	O	773
(Japanese	O	773
maple)	O	773
magnolia	O	774
x	O	774
brooklynensis	O	774
‘Yellow	B	774
Bird’,	I	774
illus	O	774
hudsonia,	O	775
syn	O	775
‘Toto	B	776
Gold’,	I	776
illus	O	776
‘Boughton	B	777
Beauty’	I	777
illus	O	777
Prefers	O	778
partial	O	778
shade	O	778
and	O	778
neutral	O	778
to	O	778
acid	O	778
soil	O	778
argyranthemum	B	779
BUTTERFLY	I	779
(‘Ulyssis’),	O	779
illus	O	779
Is	O	780
prone	O	780
to	O	780
red	B	780
spider	I	780
mite	O	780
Fast-growing,	I	781
evergreen,	O	781
bushy	O	781
perennial,	O	781
usually	O	781
grown	O	781
as	O	781
an	O	781
annual	O	781
See	O	782
Argyranthemum	O	782
‘Jamaica	B	782
Primrose’	I	782
H	O	783
30ft	O	783
(10m),	O	783
S	O	783
25ft	O	783
(8m)	O	783
‘Spreading	O	784
Star’,	O	784
H	O	784
20in	O	784
(50cm),	O	784
S	O	784
12–15ft	O	784
(4–5m),	O	784
is	O	784
a	O	784
procumbent	O	784
form	O	784
suitable	O	784
for	O	784
use	O	784
as	O	784
a	O	784
groundcover	O	784
iris	O	785
‘Kent	B	785
Pride’,	I	785
illus	O	785
ceanothus	I	786
dentatus	O	786
(Point	O	786
Reyes	O	786
ceanothus)	O	786
Some	O	787
species	O	787
may	O	787
be	O	787
invasive	O	787
Bears	O	788
glaucous	O	788
leaves	O	788
composed	O	788
of	O	788
11–17	O	788
oval,	O	788
toothed	O	788
leaflets	O	788
‘Argentea	B	789
Marginata	I	789
Pendula’,	O	789
H	O	789
20ft	O	789
(6m),	O	789
S	O	789
15ft	O	789
(5m),	O	789
is	O	789
a	O	789
slow-growing,	O	789
weeping,	O	789
female	O	789
tree	O	789
with	O	789
purple	O	789
young	O	789
branches	O	789
and	O	789
broadly	O	789
oval,	O	789
spiny,	O	789
dark	O	789
green	O	789
leaves,	O	789
mottled	O	789
with	O	789
gray-green	O	789
and	O	789
broadly	O	789
edged	O	789
with	O	789
cream	O	789
oxalis	B	790
perdicaria,	I	790
illus	O	790
Z5–9	O	791
H9–5	O	791
See	O	792
globba	O	792
x	O	792
hybrida	O	792
AZTEC	O	792
DARK	O	792
PINK	B	792
MAGIC	I	792
Z7–11	O	793
H11–7	O	793
malus	B	794
coronaria	I	794
‘Charlottae’	O	794
‘James	B	795
Roof’,	I	795
illus	O	795
BELARINA	O	796
PINK	B	796
ICE	I	796
(‘Kerbelpice’),	I	796
illus	O	796
iris	B	797
foetidissima	I	797
(Stinking	O	797
gladwin,	O	797
Stinking	O	797
iris),	O	797
illus	O	797
Propagate	O	798
by	O	798
division	O	798
in	O	798
early	O	798
spring	O	798
or	O	798
fall	O	798
or	O	798
by	O	798
softwood	O	798
cuttings	O	798
in	O	798
early	O	798
summer	O	798
pennisetum	O	799
glaucum	O	799
‘Purple	B	799
Majesty’,	I	799
illus	O	799
‘Flore	B	800
Pleno’	I	800
(illus	O	800
Evergreen,	O	801
bushy	O	801
shrub	O	801
Propagate	O	802
by	O	802
softwood	O	802
cuttings	O	802
in	O	802
summer	O	802
‘Geisha	B	803
Girl’	I	803
(tall)	O	803
illus	O	803
See	O	804
malus	O	804
‘Golden	B	804
Hornet’	I	804
Sharp,	O	805
stiff,	O	805
glossy,	O	805
deep	O	805
green	O	805
leaves	O	805
are	O	805
whitish-green	O	805
beneath	O	805
thymus	O	806
x	O	806
citriodorus	O	806
‘Silver	B	806
Queen’	I	806
Globose,	O	807
green	O	807
flower	O	807
heads	O	807
are	O	807
borne	O	807
in	O	807
summer	O	807
and	O	807
develop	O	807
into	O	807
spiny,	O	807
yellowgreen	O	807
burs	O	807
alstroemeria	O	808
‘Blushing	B	808
Bride’,	I	808
illus	O	808
‘Silver	B	809
King’	I	809
Semievergreen,	O	810
rounded,	O	810
compact,	O	810
woodybased	O	810
perennial	O	810
‘Bells	O	811
of	O	811
Holland’	B	811
illus	I	811
reevesiana	O	812
‘Robert	B	812
Fortune’,	I	812
syn	O	812
Z3–9	O	813
H9–1	O	813
Small,	O	814
rounded	O	814
leaves	O	814
smell	O	814
of	B	814
orange	I	814
euonymus	B	815
fortunei	I	815
‘Gold	O	815
Tip’	O	815
are	O	815
edged	O	815
bright	O	815
yellow,	O	815
aging	O	815
to	O	815
creamy-white	O	815
Whitefly	O	816
and	O	816
red	B	816
spider	I	816
mite	O	816
are	O	816
sometimes	O	816
troublesome	O	816
Z3–9	O	817
H9–1	O	817
Cones	O	818
are	O	818
narrowly	O	818
cylindrical,	O	818
21/2–6in	O	818
(6–15cm)	O	818
long,	O	818
and	O	818
violet-blue	O	818
‘Flore	B	819
Pleno’	I	819
Late	B	820
summer-flowering	I	820
corm	I	820
iris	B	821
setosa,	I	821
illus	O	821
See	O	822
physostegia	B	822
virginiana	I	822
‘Variegata’	O	822
chamaemelum	B	823
nobile,	I	823
syn	O	823
dianthus	O	824
‘Tickled	B	824
Pink’	I	824
alternanthera	O	825
dentata	O	825
‘Purple	B	825
Knight’,	I	825
illus	O	825
hosta	O	826
‘Brim	B	826
Cup’,	I	826
illus	O	826
achillea	O	827
‘Fanal’,	O	827
syn	O	827
acantholimon	O	828
opalus	O	828
(Italian	O	828
maple)	O	828
‘Pink	B	829
Beauty’	I	829
(illus	O	829
achillea	O	830
x	O	830
lewisii	O	830
‘King	O	830
Edward’	O	830
2m),	O	831
S	O	831
2ft	O	831
(60cm)	O	831
or	O	831
more	O	831
Quamoclit	O	832
coccinea	O	832
(Red	O	832
morning	B	832
glory,	I	832
Star	O	832
morning	O	832
glory)	O	832
Propagate	O	833
by	O	833
division	O	833
in	O	833
early	O	833
spring	O	833
or	O	833
by	O	833
seed	O	833
in	O	833
fall	O	833
‘Ruby	B	834
Giant’	I	834
(illus	O	834
‘Osakazuki’,	O	835
illus	O	835
dahlia	O	836
‘Biddenham	B	836
Sunset’	I	836
(illus	O	836
dahlia	I	837
HAPPY	I	837
SINGLE	O	837
WINK	O	837
(‘HS	O	837
Wink’),	O	837
illus	B	837
tulipa	O	838
‘Burgundy	B	838
Lace’	I	838
Div	O	838
dracaena	B	839
marginata	I	839
mahonia	O	840
‘Heaven	B	840
Scent’,	I	840
illus	O	840
potentilla	B	841
fruticosa	I	841
(Shrubby	O	841
cinquefoil)	O	841
Imperial	O	842
Series	O	842
‘Sky	B	842
Blue’	I	842
(summer-flowering)	I	842
has	O	842
skyblue	O	842
flowers,	O	842
with	O	842
deeper-colored	O	842
blotch	O	842
See	O	843
Semiarundinaria	B	843
fastuosa	I	843
‘Charisma	B	844
Blue’	I	844
(illus	O	844
Whitefly	O	845
and	O	845
red	B	845
spider	I	845
mite	O	845
may	O	845
be	O	845
troublesome	O	845
‘Neon	B	846
Star’	I	846
(illus	O	846
pelargonium	O	847
‘Fraiche	B	847
Beauté’,	I	847
syn	O	847
platycodon	B	848
grandiflorus	I	848
‘Mariesii’	O	848
is	O	848
a	O	848
clump-forming	O	848
perennial	O	848
juglans	B	849
nigra,	I	849
illus	O	849
Red	B	850
spider	I	850
mite	O	850
may	O	850
be	O	850
a	O	850
nuisance	O	850
Upright	O	851
perennial	O	851
daphne	O	852
‘White	B	852
Moonlight’	I	852
(illus	O	852
x	O	853
sparganium	O	853
Hazel	O	853
Boyd	O	853
gx	O	853
‘Apricot	B	853
Glow’	I	853
luzula	B	854
nivea,	I	854
illus	O	854
nymphaea	O	855
‘Black	B	855
Princess’,	I	855
illus	O	855
acantholimon	O	856
glumaceum,	O	856
illus	O	856
Z6–8	O	857
H8–2	O	857
Has	O	858
smooth,	O	858
gray	O	858
bark	O	858
and	O	858
gray-green	O	858
leaves	O	858
that	O	858
are	O	858
semi-spirally	O	858
arranged	O	858
‘Pardon	B	859
Me’,	I	859
illus	O	859
hosta	O	860
‘Golden	B	860
Prayers’,	I	860
illus	O	860
achillea	O	861
‘Schwellenburg’	O	861
H	O	862
80ft	O	862
(25m),	O	862
S	O	862
50ft	O	862
(15m)	O	862
H	O	863
and	O	863
S	O	863
40ft	O	863
(12m)	O	863
iris	B	864
laevigata	I	864
Evergreen,	O	865
cushionforming	O	865
perennial	O	865
‘Snow	B	866
Crystals’,	I	866
illus	O	866
See	O	867
potentilla	B	867
fruticosa	I	867
‘Vilmoriniana’	O	867
RED	O	868
SUNSET	O	868
(‘Franksred’)	O	868
has	O	868
dense	O	868
growth	O	868
that	O	868
also	O	868
turns	O	868
brilliant	O	868
red	O	868
in	O	868
fall	O	868
achillea	O	869
‘Moonshine’	O	869
ranunculus	O	870
ficaria	O	870
‘Flore	B	870
Pleno’,	I	870
ranunculus	O	870
ficaria	O	870
var	O	870
osmunda	B	871
regalis,	I	871
illus	O	871
H	I	872
12in	O	872
(30cm),	O	872
S	O	872
14–16in	O	872
(35–40cm)	O	872
‘Little	B	873
Grapette’,	I	873
illus	O	873
nepeta	O	874
‘Blue	B	874
Beauty’,	I	874
nepeta	O	874
sibirica	O	874
‘Souvenir	O	874
d’André	O	874
Chaudron’	B	874
‘Blue	B	875
Danube’	I	875
(dwarf),	O	875
illus	O	875
veronicastrum	B	876
virginicum,	I	876
syn	O	876
Barosma	B	877
pulchella	I	877
osteospermum	B	878
jucundum,	I	878
syn	O	878
achillea	O	879
argentea	O	879
of	O	879
gardens	O	879
solanum	B	880
seaforthianum,	I	880
illus	O	880
lobelia	B	881
cardinalis,	I	881
syn	O	881
‘Crimson	B	882
King’,	I	882
illus	O	882
4m),	O	883
has	O	883
rather	O	883
rounded	O	883
flower	O	883
heads	O	883
See	O	884
ranunculus	O	884
ficaria	O	884
Flore	B	884
Pleno	I	884
Group	O	884
saintpaulia	O	885
‘Powder	B	885
Keg’,	I	885
illus	O	885
See	O	886
Ismene	O	886
x	O	886
spofforthiae	O	886
‘Sulphur	B	886
Queen’	I	886
‘Vitifolium’,	O	887
illus	O	887
‘Butterfly’	O	888
has	O	888
gray-green	O	888
leaves	O	888
edged	O	888
with	O	888
cream	O	888
and	O	888
pink	O	888
‘Green	B	889
Wizard’	I	889
(illus	O	889
‘Alba	B	890
Plena’	I	890
(illus	O	890
x	O	891
Gaulnettya	O	891
‘Pink	O	891
Pixie’	O	891
‘Wisley	B	891
Pearl’,	I	891
syn	O	891
campanula	B	892
punctata	I	892
(Spotted	O	892
bellflower)	O	892
betula	B	893
nana,	I	893
illus	O	893
elatostema	B	894
repens,	I	894
syn	O	894
Semievergreen,	O	895
stately,	O	895
upright	O	895
perennial	O	895
Z8–9	O	896
H9–8	O	896
nepeta	O	897
‘Blue	B	897
Beauty’	I	897
H	O	898
and	O	898
S	O	898
6–10ft	O	898
(2–3m)	O	898
‘Big	B	899
Ben’	I	899
(illus	O	899
antirrhinum	B	900
majus	I	900
105),	O	901
H	O	901
6ft	O	901
(2m),	O	901
S	O	901
6–10ft	O	901
(2–3m),	O	901
is	O	901
a	O	901
cultivar	O	901
with	O	901
steel-blue	O	901
foliage	O	901
abutilon	O	902
vitifolium	O	902
‘Pink	B	903
Cloud’,	I	903
H	O	903
32in	O	903
(80cm),	O	903
is	O	903
vigorous,	O	903
with	O	903
arching	O	903
sprays	O	903
of	O	903
pale	O	903
pink	O	903
flower	O	903
heads	O	903
H	I	904
18in	O	904
(45cm)	O	904
Leaves	O	905
are	O	905
divided	O	905
into	O	905
9–15	O	905
oval,	O	905
toothed,	O	905
steel-blue	O	905
leaflets	O	905
Z3–7	O	906
H7–1	O	906
achillea	O	907
millefolium	O	907
(Yarrow)	O	907
dahlia	O	908
‘Gallery	B	908
Art	I	908
Nouveau’	I	908
(illus	O	908
dianthus	O	909
‘Neon	B	909
Star’	I	909
Is	O	910
a	O	910
sport	O	910
of	O	910
begonia	O	910
‘Merry	B	910
Christmas’	I	910
with	O	910
spirally	O	910
twisted	O	910
leaves	O	910
Rhizomatous,	O	911
beardless	O	911
Siberian	B	911
iris	I	911
x	O	912
crocosmiiflora	O	912
‘Honey	B	912
Angels’	I	912
(illus	O	912
‘Choir	B	913
Boy’	I	913
(illus	O	913
See	O	914
linaria	O	914
regale	O	914
‘Royal	B	914
Gold’	I	914
achillea	O	915
filipendulina	O	915
(Fernleaf	O	915
yarrow)	O	915
narcissus	O	916
‘Dove	B	916
Wings’,	I	916
Div	O	916
Z5–7	O	917
H7–5	O	917
saintpaulia	O	918
‘Falling	B	918
Raindrops’,	I	918
illus	O	918
See	O	919
iris	B	919
graminea	I	919
phoenix	B	920
canariensis	I	920
(Canary	O	920
Island	O	920
date	O	920
palm)	O	920
‘Splendens	B	921
Plena’,	I	921
illus	O	921
Has	O	922
very	O	922
large,	O	922
anemone-form	B	922
flowers	I	922
with	I	922
pale	O	922
carmine-pink,	O	922
outer	O	922
petals	O	922
and	O	922
numerous	O	922
narrow,	O	922
densely	O	922
arranged,	O	922
ivorywhite	O	922
petaloids	O	922
malus	O	923
x	O	923
zumi	O	923
‘Golden	B	923
Hornet’,	I	923
illus	O	923
In	O	924
late	O	924
winter	O	924
produces	O	924
fragrant,	O	924
star-shaped,	O	924
white	O	924
flowers,	O	924
tinged	O	924
with	O	924
pink,	O	924
on	O	924
bare	O	924
stems;	O	924
flowers	O	924
may	O	924
be	O	924
damaged	O	924
by	O	924
hard	O	924
frosts	O	924
Z3–8	O	925
H8–1	O	925
Red	B	926
spider	I	926
mite	O	926
may	O	926
be	O	926
a	O	926
nuisance	O	926
‘Geisha	B	927
Girl’	I	927
(illus	O	927
See	O	928
veronica	B	928
prostrata	I	928
Red	B	929
spider	I	929
mite	O	929
may	O	929
be	O	929
troublesome	O	929
abies	O	930
balsamea	O	930
Hudsonia	O	930
Group	O	930
is	O	930
a	O	930
dense,	O	930
dwarf	O	930
conifer	O	930
of	O	930
flattened	O	930
to	O	930
