words	labels	sentence_id
japonicum	O	573
(Fullmoon	O	573
maple,	O	573
Japanese	O	573
maple)	O	573
achillea	O	574
‘Terracotta’,	O	574
illus	O	574
See	O	575
verbena	B	575
bonariensis	I	575
polygala	B	576
chamaebuxus	I	576
var	O	576
abelia	O	577
triflora,	O	577
illus	O	577
See	O	578
juniperus	B	578
horizontalis	I	578
‘Andorra	O	578
Compact’	O	578
salvia	B	579
officinalis	I	579
‘Alba’,	O	579
H	O	579
2ft	O	579
(60cm),	O	579
S	O	579
3ft	O	579
(1m),	O	579
has	O	579
white	O	579
flowers	O	579
laxiflorum,	O	580
illus	O	580
See	O	581
tellima	B	581
grandiflora	I	581
Rubra	O	581
Group	O	581
H	O	582
50–80ft	O	582
(15–25m),	O	582
S	O	582
15ft	O	582
(5m)	O	582
alpinia	B	583
purpurata	I	583
(Cone	O	583
ginger),	O	583
illus	O	583
Hybrids	O	584
of	O	584
zinnia	B	584
elegans	I	584
are	O	584
available	O	584
in	O	584
various	O	584
shades	O	584
See	O	585
anemone	O	585
x	O	585
hybrida	O	585
‘Whirlwind’	B	585
Needs	O	586
sun	O	586
or	O	586
partial	O	586
shade	O	586
and	O	586
fertile,	O	586
welldrained	O	586
soil	B	586
leontopodium	B	587
alpinum	I	587
(Edelweiss),	O	587
illus	O	587
ajuga	B	588
reptans	I	588
‘Rainbow’,	O	588
H	O	588
5in	O	588
(12cm),	O	588
S	O	588
18in	O	588
(45cm),	O	588
has	O	588
dark	O	588
green	O	588
leaves,	O	588
marked	O	588
with	O	588
cream	O	588
and	O	588
pink	O	588
See	O	589
furcraea	B	589
foetida	I	589
‘Mediopicta’	O	589
perovskia	B	590
atriplicifolia	I	590
(Russian	O	590
sage)	O	590
hibiscus	B	591
rosa-sinensis	I	591
(Chinese	O	591
hibiscus,	O	591
Hawaiian	O	591
hibiscus,	O	591
Rose	O	591
of	O	591
China)	O	591
See	O	592
pseudolarix	B	592
amabilis	I	592
Propagate	O	593
by	O	593
softwood	O	593
cuttings	O	593
in	O	593
summer	O	593
Evergreen,	I	594
mound-forming	O	594
perennial	O	594
See	O	595
sisyrinchium	B	595
idahoense	I	595
‘Veitchii’	O	596
illus	O	596
ixora	B	597
coccinea	I	597
(Flame	O	597
of	O	597
the	O	597
woods,	O	597
Jungle	O	597
flame,	O	597
Jungle	O	597
geranium),	O	597
illus	O	597
abeliophyllum	O	598
distichum	O	598
(Korean	O	598
abelialeaf)	O	598
Has	O	599
oval,	O	599
bronze	O	599
leaves	B	599
maturing	I	599
to	I	599
bright	O	599
green	O	599
See	O	600
euphorbia	B	600
milii	I	600
var	O	600
Z6–8	O	601
H8–6	O	601
Produces	O	602
spherical,	O	602
brownish-red	O	602
flower	O	602
heads	O	602
that	O	602
develop	O	602
in	O	602
fall	O	602
to	O	602
dark	O	602
red	O	602
burs	O	602
with	O	602
pinkish-red	O	602
spines	O	602
achillea	O	603
‘Schwellenburg’	O	603
Bears	O	604
fragrant,	O	604
quarteredrosette,	O	604
fully	O	604
double,	O	604
carmine	O	604
to	O	604
light	B	604
pink	I	604
flowers,	O	604
4in	O	604
(10cm)	O	604
across,	O	604
in	O	604
summer	O	604
Considered	O	605
invasive	O	605
in	O	605
northeastern	O	605
North	O	605
America	O	605
cotoneaster	B	606
hupehensis	I	606
Has	O	607
gray	O	607
or	O	607
blue-green	O	607
leaves	O	607
and	O	607
cylindrical,	O	607
violet-blue	O	607
cones,	O	607
21/2–4in	O	607
(6–10cm)	O	607
long	O	607
viburnum	B	608
dilatatum	I	608
(Arrow-wood)	O	608
4m),	O	609
has	O	609
rather	O	609
rounded	O	609
flower	O	609
heads	O	609
elatostema	B	610
repens	I	610
var	O	610
achillea	O	611
clypeolata	O	611
polypodium	B	612
vulgare	I	612
‘Cornubiense’,	O	612
illus	O	612
diascia	B	613
barberae	I	613
(Twinspur)	O	613
Deciduous,	O	614
bushy	O	614
tree	O	614
or	O	614
shrub	O	614
Needs	O	615
full	O	615
sun	O	615
and	O	615
welldrained,	O	615
fertile	O	615
soil,	O	615
but	O	615
ribes	B	615
laurifolium	I	615
tolerates	O	615
shade	O	615
H	O	616
and	O	616
S	O	616
12in	O	616
(30cm)	O	616
lychnis	B	617
viscaria	I	617
See	O	618
achillea	O	618
‘Taygetea’	O	618
Z3–9	O	619
H9–1	O	619
See	O	620
globularia	B	620
meridionalis	I	620
gladiolus	B	621
communis	I	621
subsp	O	621
Has	O	622
oval,	O	622
glossy,	O	622
dark	O	622
green	O	622
leaves	O	622
and,	O	622
in	O	622
early	O	622
summer,	O	622
drooping,	O	622
tubular,	O	622
bright	O	622
red	O	622
flowers	O	622
pinus	B	623
nigra	I	623
(Austrian	O	623
pine,	O	623
European	O	623
black	O	623
pine)	O	623
Nicki	O	624
Series,	O	624
H	O	624
15in	O	624
(38cm),	O	624
produces	O	624
fragrant	O	624
flowers	O	624
in	O	624
an	O	624
extensive	O	624
color	O	624
range	O	624
that	O	624
includes	O	624
white,	O	624
pink,	B	624
red	I	624
and	I	624
purple	O	624
H	O	625
and	O	625
S	O	625
4ft	O	625
(1	O	625
impatiens	B	626
walleriana	I	626
(Busy	O	626
lizzie,	O	626
Patience	O	626
plant)	O	626
prunus	B	627
padus	I	627
(European	O	627
bird	O	627
cherry)	O	627
See	O	628
cistus	B	628
ladanifer	I	628
Z4–8	O	629
H8–1	O	629
5–2m),	O	630
is	O	630
a	O	630
slowgrowing,	O	630
ovoid	O	630
to	O	630
conical	O	630
tree	O	630
with	O	630
corky	O	630
bark	O	630
and	O	630
blue	O	630
foliage	O	630
Has	O	631
narrowly	O	631
oblong,	O	631
dark	O	631
green	O	631
phyllodes	O	631
Has	O	632
tight,	O	632
rounded	O	632
heads	O	632
of	O	632
small	O	632
flowers	O	632
See	O	633
leucothöe	B	633
fontanesiana	I	633
See	O	634
Tanacetum	O	634
argenteum	O	634
H	O	635
50ft	O	635
(15m),	O	635
S	O	635
12–15ft	O	635
(4–5m)	O	635
See	O	636
helichrysum	B	636
petiolare	I	636
See	O	637
galax	B	637
urceolata	I	637
Fragrant,	O	638
quartered-rosette,	O	638
fully	O	638
double,	O	638
light	B	638
pink	I	638
flowers,	O	638
3in	O	638
(8cm)	O	638
across,	O	638
are	O	638
borne	O	638
amid	O	638
downy,	O	638
grayish	O	638
foliage	O	638
in	O	638
summer	O	638
Z6–9	O	639
H9–4	O	639
See	O	640
leptospermum	B	640
rupestre	I	640
laurus	B	641
nobilis	I	641
(Bay	O	641
laurel,	O	641
Sweet	O	641
bay),	O	641
illus	O	641
violaceum	O	642
has	O	642
purplish	O	642
branchlets	O	642
covered	O	642
in	O	642
a	O	642
glaucous	O	642
bloom	O	642
and	O	642
prominent	O	642
clusters	O	642
of	O	642
tassel-like,	O	642
purplish-pink	O	642
flowers	O	642
cortaderia	B	643
selloana	I	643
‘Gold	O	643
Band’,	O	643
H	O	643
to	O	643
7ft	O	643
(2	O	643
hedera	B	644
helix	I	644
‘Gold	O	644
Harald’,	O	644
H	O	644
3ft	O	644
(1m),	O	644
has	O	644
small,	O	644
3–5-lobed,	O	644
gray-green	O	644
leaves	O	644
with	O	644
broad,	O	644
yellow	O	644
margins	O	644
arbutus	B	645
menziesii	I	645
(Madroña,	O	645
Madroñe)	O	645
See	O	646
ipomoea	B	646
tricolor	I	646
‘Heavenly	O	646
Blue’	O	646
See	O	647
thymus	B	647
caespititius	I	647
Z5–7	O	648
H7–5	O	648
See	O	649
oxalis	B	649
acetosella	I	649
var	O	649
Leaf	O	650
shoots	O	650
of	O	650
crambe	B	650
maritima	I	650
are	O	650
eaten	O	650
as	O	650
a	O	650
spring	O	650
vegetable	O	650
Needs	O	651
partial	O	651
shade	O	651
and	O	651
rich,	O	651
well-drained	O	651
soil	O	651
anemone	I	652
x	O	652
intermedia	O	652
heptalobum	O	653
‘Lutescens’	O	653
has	O	653
large	O	653
leaves	O	653
that	O	653
become	O	653
clear	O	653
yellow	O	653
in	O	653
fall	O	653
See	O	654
vinca	B	654
major	I	654
var	O	654
Tolerates	O	655
urban	O	655
conditions	O	655
fuchsia	B	656
procumbens	I	656
(Trailing	O	656
fuchsia)	O	656
H	O	657
24in	O	657
(60cm),	O	657
S	O	657
20in	O	657
(50cm)	O	657
See	O	658
androsace	B	658
vandellii	I	658
See	O	659
dimorphotheca	B	659
pluvialis	I	659
aralia	B	660
elata	I	660
(Japanese	O	660
aralia	O	660
tree)	O	660
247),	O	661
H	O	661
to	O	661
41/2ft	O	661
(1	O	661
See	O	662
saxifraga	B	662
stolonifera	I	662
‘Tricolor’	O	662
Large,	O	663
5-lobed	O	663
leaves	O	663
turn	O	663
brilliant	O	663
scarlet	O	663
in	O	663
fall	O	663
See	O	664
ilex	B	664
aquifolium	I	664
‘Silver	O	664
Queen’	O	664
See	O	665
mentha	B	665
requienii	I	665
See	O	666
pinus	B	666
heldreichii	I	666
Evergreen,	I	667
bushy,	I	667
dense	O	667
shrub	O	667
H	O	668
32in	O	668
(80cm)	O	668
or	O	668
more,	O	668
S	O	668
20in	O	668
(50cm)	O	668
Many	O	669
species	O	669
have	O	669
phyllodes	O	669
instead	O	669
of	O	669
true	O	669
leaves	O	669
calendula	B	670
officinalis	I	670
(English	O	670
marigold)	O	670
eupatorium	B	671
maculatum	I	671
‘Riesenschirm’,	O	671
illus	O	671
In	O	672
summer	O	672
produces	O	672
flat	O	672
heads	O	672
of	O	672
pale	O	672
pink	O	672
flowers,	O	672
which	O	672
fade	O	672
as	O	672
they	O	672
age	O	672
Z15	O	673
H11–1	O	673
Whitefly	O	674
and	O	674
red	B	674
spider	I	674
mite	O	674
may	O	674
cause	O	674
problems	O	674
balsamea	O	675
f	O	675
populus	B	676
trichocarpa	I	676
(Black	O	676
cottonwood,	O	676
Western	O	676
balsam	O	676
poplar)	O	676
Z7–9	O	677
H9–7	O	677
artemisia	B	678
alba	I	678
‘Canescens’,	O	678
syn	O	678
antennaria	B	679
dioica	I	679
(Common	O	679
pussy-toes)	O	679
See	O	680
asperula	B	680
suberosa	I	680
See	O	681
viburnum	B	681
farreri	I	681
acaena	O	682
caesiiglauca,	O	682
syn	O	682
See	O	683
mahonia	B	683
japonica	I	683
Bealei	O	683
Group	O	683
iris	B	684
foetidissima	I	684
(Stinking	O	684
gladwin,	O	684
Stinking	O	684
iris),	O	684
illus	O	684
Silvery	O	685
buds	O	685
are	O	685
followed	O	685
by	O	685
lemon-yellow	O	685
flower	O	685
heads	O	685
from	O	685
early	O	685
summer	O	685
to	O	685
early	O	685
fall	O	685
gymnocalycium	B	686
mihanovichii	I	686
‘Red	O	686
Cap’,	O	686
illus	O	686
See	O	687
delphinium	B	687
grandiflorum	I	687
H	O	688
30–50ft	O	688
(10–15m),	O	688
S	O	688
10–12ft	O	688
(3–4m)	O	688
See	O	689
potentilla	B	689
fruticosa	I	689
‘Daydawn’	O	689
See	O	690
syringa	B	690
vulgaris	I	690
‘Paul	O	690
Thirion’	O	690
See	O	691
lantana	B	691
montevidensis	I	691
See	O	692
luzula	B	692
sylvatica	I	692
‘Marginata’	O	692
Bears	O	693
compact	O	693
heads	O	693
of	O	693
minute,	O	693
buff-yellow	O	693
flower	O	693
heads	O	693
in	O	693
summer	O	693
See	O	694
actaea	B	694
pachypoda	I	694
See	O	695
syringa	B	695
vulgaris	I	695
‘Mrs	O	695
rudbeckia	B	696
hirta	I	696
(Black-eyed	O	696
Susan,	O	696
Gloriosa	O	696
daisy)	O	696
lathraea	B	697
clandestina	I	697
(Toothwort),	O	697
illus	O	697
vitis	B	698
vinifera	I	698
(Grape	O	698
vine)	O	698
Vigorous,	I	699
deciduous,	O	699
spreading	O	699
tree	O	699
‘Berenice	O	700
Boddy’	O	700
is	O	700
a	O	700
vigorous	O	700
shrub	O	700
that	O	700
bears	O	700
semidouble,	O	700
light	B	700
pink	I	700
flowers	O	700
amid	O	700
lanceshaped,	O	700
dark	O	700
green	O	700
leaves	O	700
cotoneaster	O	701
x	O	701
watereri	O	701
‘John	B	701
Waterer’,	I	701
illus	I	701
H	O	702
70ft	O	702
(20m),	O	702
S	O	702
50ft	O	702
(15m)	O	702
In	O	703
summer	O	703
has	O	703
star-shaped,	O	703
pink	O	703
flowers,	O	703
6–7in	O	703
(15–19cm)	O	703
across,	O	703
with	O	703
light	B	703
pink	I	703
tips	O	703
and	O	703
dark	O	703
yellow	O	703
stamens	O	703
See	O	704
piptanthus	B	704
nepalensis	I	704
juniperus	B	705
scopulorum	I	705
(Rocky	O	705
Mountain	O	705
juniper)	O	705
aglaonema	B	706
commutatum	I	706
H	O	707
12ft	O	707
(4m),	O	707
S	O	707
8ft	O	707
(2	O	707
Z5–8	O	708
H8–5	O	708
cornus	O	709
florida,	O	709
cornus	B	709
kousa	I	709
and	O	709
cornus	O	709
nuttallii	O	709
dislike	O	709
shallow,	O	709
chalky	O	709
soil	O	709
Whitefly	O	710
and	O	710
red	B	710
spider	I	710
mite	O	710
may	O	710
be	O	710
a	O	710
problem	O	710
acantholimon	O	711
platanoides	O	711
(Norway	O	711
maple)	O	711
acalypha	O	712
hispida	O	712
(Chenille	O	712
plant)	O	712
ACANTHOLIMON	O	713
PLUMBAGINACEAE	O	713
Genus	O	713
of	O	713
evergreen	O	713
perennials,	O	713
grown	O	713
for	O	713
their	O	713
flowers	O	713
and	O	713
tight	O	713
cushions	O	713
of	O	713
spiny	O	713
leaves	O	713
abies	O	714
forrestii,	O	714
illus	O	714
potentilla	B	715
fruticosa	I	715
(Shrubby	O	715
cinquefoil)	O	715
spiraea	B	716
japonica	I	716
‘Anthony	O	716
Waterer’,	O	716
illus	O	716
geum	B	717
coccineum	I	717
aphelandra	B	718
squarrosa	I	718
(Zebra	O	718
plant)	O	718
See	O	719
artemisia	B	719
alba	I	719
‘Canescens’	O	719
Deciduous	O	720
tree	O	720
with	O	720
upright	O	720
branches	O	720
See	O	721
morisia	B	721
monanthos	I	721
vancouveria	B	722
hexandra	I	722
sambucus	B	723
nigra	I	723
subsp	O	723
calendula	B	724
officinalis	I	724
‘Fiesta	O	724
Gitana’	O	724
illus	O	724
cortaderia	B	725
selloana	I	725
(Pampas	O	725
grass)	O	725
cardiospermum	B	726
halicacabum	I	726
(Balloon	O	726
vine)	O	726
thujopsis	B	727
dolabrata	I	727
(Hiba	O	727
arborvitae)	O	727
acantholimon	O	728
crataegifolium	O	728
(Hawthorn	O	728
maple)	O	728
hedera	B	729
helix	I	729
‘Gracilis’,	O	729
H	O	729
15ft	O	729
(5m),	O	729
has	O	729
sharply	O	729
lobed,	O	729
dark	O	729
green	O	729
leaves	O	729
that	O	729
turn	O	729
bronzepurple	O	729
in	O	729
winter;	O	729
is	O	729
not	O	729
suitable	O	729
for	O	729
groundcover	O	729
Clump-forming,	O	730
free-flowering	O	730
hybrid	O	730
between	O	730
an	O	730
herbaceous	O	730
perennial	O	730
and	O	730
a	O	730
tree	B	730
peony	I	730
abies	O	731
procera,	O	731
illus	O	731
lonicera	B	732
tragophylla	I	732
ACALYPHA	O	733
EUPHORBIACEAE	O	733
Genus	O	733
of	O	733
evergreen	O	733
shrubs	O	733
and	O	733
perennials,	O	733
grown	O	733
for	O	733
their	O	733
flowers	O	733
and	O	733
foliage	O	733
H	O	734
30–50ft	O	734
(10–15m),	O	734
S	O	734
12–20ft	O	734
(4–6m)	O	734
See	O	735
scilla	B	735
scilloides	I	735
prunus	B	736
mume	I	736
(Japanese	O	736
apricot)	O	736
syringa	B	737
vulgaris	I	737
See	O	738
cassinia	B	738
leptophylla	I	738
subsp	O	738
corydalis	B	739
solida	I	739
‘G	O	739
See	O	740
gloriosa	B	740
superba	I	740
‘Rothschildiana’	O	740
See	O	741
paulownia	B	741
tomentosa	I	741
See	O	742
platycodon	B	742
grandiflorus	I	742
var	O	742
See	O	743
cotoneaster	B	743
cashmiriensis	I	743
H	O	744
to	O	744
14ft	O	744
(4	O	744
See	O	745
tecophilaea	B	745
cyanocrocus	I	745
var	O	745
rosa	B	746
filipes	I	746
‘Kiftsgate’,	O	746
illus	O	746
Conifer	O	747
that	O	747
is	O	747
conical	O	747
when	O	747
young,	O	747
later	O	747
columnar	O	747
abies	B	748
cephalonica	I	748
(Greek	O	748
fir)	O	748
Leaves	O	749
are	O	749
divided	O	749
into	O	749
9–15	O	749
oval,	O	749
toothed,	O	749
steel-blue	O	749
leaflets	O	749
Red	O	750
spider	O	750
mite	O	750
and	O	750
mealy	O	750
bug	O	750
may	O	750
be	O	750
problematic	O	750
populus	B	751
nigra	I	751
(Black	O	751
poplar)	O	751
See	O	752
hedera	B	752
helix	I	752
‘Atropurpurea’	O	752
Z3–9	O	753
H9–1	O	753
Prefers	O	754
moist	O	754
but	O	754
welldrained	O	754
soil	O	754
disporum	B	755
hookeri	I	755
See	O	756
pinus	B	756
heldreichii	I	756
‘Compact	O	756
Gem’	O	756
Small,	O	757
oval,	O	757
mid-green	O	757
leaves	O	757
turn	O	757
orange	O	757
in	O	757
fall	O	757
H	O	758
and	O	758
S	O	758
14in	O	758
(35cm)	O	758
or	O	758
more	O	758
abies	O	759
alba	O	759
(European	O	759
silver	O	759
fir)	O	759
acantholimon	O	760
grosseri,	O	760
syn	O	760
See	O	761
aglaonema	B	761
commutatum	I	761
‘Malay	O	761
Beauty’	O	761
Z6–8	O	762
H8–6	O	762
See	O	763
acanthus	O	763
hungaricus	O	763
Deciduous,	O	764
spreading	O	764
tree	O	764
In	O	765
summer,	O	765
redspined,	O	765
brownish	O	765
burs	O	765
develop	O	765
from	O	765
spherical	O	765
heads	O	765
of	O	765
greenish-brown	O	765
flowers	O	765
viburnum	B	766
tinus	I	766
(Laurustinus)	O	766
In	O	767
late	O	767
winter	O	767
produces	O	767
fragrant,	O	767
star-shaped,	O	767
white	O	767
flowers,	O	767
tinged	O	767
with	O	767
pink,	O	767
on	O	767
bare	O	767
stems;	O	767
flowers	O	767
may	O	767
be	O	767
damaged	O	767
by	O	767
hard	O	767
frosts	O	767
Divide	O	768
and	O	768
replant	O	768
every	O	768
third	O	768
year	O	768
symphytum	B	769
grandiflorum	I	769
of	O	769
gardens	O	769
lagurus	B	770
ovatus	I	770
(Hare’s-tail	O	770
grass),	O	770
illus	O	770
See	O	771
prunus	B	771
mume	I	771
‘Omoi-no-mama’	O	771
carpinus	B	772
betulus	I	772
(European	O	772
hornbeam)	O	772
See	O	773
tulbaghia	B	773
simmleri	I	773
Globose,	O	774
green	O	774
flower	O	774
heads	O	774
are	O	774
borne	O	774
in	O	774
summer	O	774
and	O	774
develop	O	774
into	O	774
spiny,	O	774
yellowgreen	O	774
burs	O	774
‘Veronica	O	775
Tennant’,	O	775
illus	O	775
Prune	O	776
buddleja	B	776
alternifolia	I	776
by	O	776
removing	O	776
shoots	O	776
that	O	776
have	O	776
flowered	O	776
acantholimon	O	777
circinatum	O	777
(Vine	O	777
maple)	O	777
Z3–9	O	778
H9–1	O	778
Stem	O	779
tips	O	779
of	O	779
young	O	779
plants	O	779
may	O	779
be	O	779
removed	O	779
in	O	779
growing	O	779
season	O	779
to	O	779
promote	O	779
branching	O	779
Z3–9	O	780
H9–1	O	780
salvia	B	781
splendens	I	781
See	O	782
blechnum	B	782
penna-marina	I	782
furcraea	B	783
foetida	I	783
var	O	783
Bears	O	784
flat	O	784
heads	O	784
of	O	784
pale	O	784
yellow	O	784
flowers,	O	784
maturing	O	784
to	O	784
creamy-white,	O	784
in	O	784
summer	O	784
Allow	O	785
plants	O	785
to	O	785
dry	O	785
out	O	785
after	O	785
flowering	O	785
and	O	785
store	O	785
rhizomes	O	785
in	O	785
a	O	785
frost-free	O	785
place	O	785
over	O	785
winter	O	785
campanula	B	786
persicifolia	I	786
(Peachleaf	O	786
bellflower)	O	786
fraxinus	B	787
angustifolia	I	787
origanum	B	788
dictamnus	I	788
(Dittany	O	788
of	O	788
Crete,	O	788
Hop	O	788
marjoram)	O	788
rosa	B	789
moyesii	I	789
epigaea	B	790
asiatica	I	790
Has	O	791
branched	O	791
stems	O	791
and	O	791
gray-green	O	791
leaves	O	791
Bell-shaped,	O	792
soft	B	792
blue	I	792
flowers,	O	792
each	O	792
with	O	792
fluted	O	792
petals	O	792
and	O	792
a	O	792
short	O	792
spur,	O	792
are	O	792
produced	O	792
in	O	792
summer	O	792
See	O	793
agapanthus	B	793
praecox	I	793
subsp	O	793
ilex	B	794
aquifolium	I	794
‘Silver	O	794
King’	O	794
(illus	O	794
Z4–8	O	795
H8–1	O	795
H	O	796
10–15ft	O	796
(3–5m),	O	796
S	O	796
10–12ft	O	796
(3–4m)	O	796
Z8–9	O	797
H9–8	O	797
echeveria	B	798
montana	I	798
See	O	799
pieris	B	799
japonica	I	799
Taiwanensis	O	799
Group	O	799
See	O	800
photinia	B	800
serratifolia	I	800
‘Vitifolium’,	O	801
illus	O	801
aspidistra	B	802
elatior	I	802
(Cast-iron	O	802
plant)	O	802
acaena	O	803
buchananii	O	803
picea	B	804
mariana	I	804
(Black	O	804
spruce)	O	804
See	O	805
adiantum	B	805
aleuticum	I	805
clematis	B	806
heracleifolia	I	806
var	O	806
‘Osakazuki’,	O	807
illus	O	807
Cylindrical	O	808
cones,	O	808
4–6in	O	808
(10–15cm)	O	808
long,	O	808
are	O	808
green-brown,	O	808
ripening	O	808
to	O	808
brown	O	808
scabiosa	B	809
caucasica	I	809
‘Floral	O	809
Queen’	O	809
is	O	809
a	O	809
clumpforming	O	809
perennial	O	809
Masses	O	810
of	O	810
large,	O	810
bowl-shaped,	O	810
purplishblue	O	810
flowers	O	810
are	O	810
produced	O	810
in	O	810
late	O	810
spring	O	810
and	O	810
early	O	810
summer	O	810
geranium	B	811
clarkei	I	811
‘Kashmir	O	811
Purple’,	O	811
syn	O	811
buxus	B	812
microphylla	I	812
(Small-leaved	O	812
boxwood)	O	812
achillea	O	813
x	O	813
lewisii	O	813
‘King	O	813
Edward’	O	813
polyscias	B	814
guilfoylei	I	814
(Coffee	O	814
tree,	O	814
Geranium	O	814
aralia)	O	814
rhododendron	B	815
rubiginosum	I	815
See	O	816
crassula	B	816
deceptor	I	816
‘Pfitzeriana	O	817
Aurea’	B	817
Some	O	818
species	O	818
prefer	O	818
a	O	818
moist,	O	818
partially	O	818
shaded	O	818
site;	O	818
others	O	818
do	O	818
best	O	818
in	O	818
sun	O	818
and	O	818
well-drained	O	818
soil	O	818
tsuga	B	819
mertensiana	I	819
See	O	820
lampranthus	B	820
aurantiacus	I	820
See	O	821
syringa	B	821
vulgaris	I	821
‘Charles	O	821
Joly’	O	821
See	O	822
conophytum	B	822
frutescens	I	822
See	O	823
pinus	B	823
radiata	I	823
ISOLEPIS	O	824
CYPERACEAE	O	824
See	O	824
also	O	824
GRASSES,	O	824
BAMBOOS,	O	824
RUSHES	B	824
and	I	824
SEDGES	I	824
Branches	O	825
are	O	825
striped	O	825
green	O	825
and	O	825
white	O	825
5m),	O	826
S	O	826
2–3ft	O	826
(60cm–1m)	O	826
hedera	B	827
helix	I	827
‘Hahn’s	O	827
Self-branching’,	O	827
H	O	827
3ft	O	827
(1m),	O	827
S	O	827
4ft	O	827
(1	O	827
zingiber	B	828
mioga	I	828
See	O	829
chionodoxa	B	829
forbesii	I	829
ACHILLEA	O	830
ASTERACEAE/COMPOSITAE	O	830
Genus	O	830
of	O	830
mainly	O	830
upright	O	830
perennials,	O	830
some	O	830
of	O	830
which	O	830
are	O	830
semievergreen,	O	830
suitable	O	830
for	O	830
borders	O	830
and	O	830
rock	O	830
gardens	O	830
‘Simon-Louis	O	831
Frères’,	O	831
illus	O	831
H	B	832
6–8in	I	832
(15–20cm),	I	832
S	O	832
8in	O	832
(20cm)	O	832
acantholimon	O	833
lobelii	O	833
H	O	834
and	O	834
S	O	834
30ft	O	834
(10m)	O	834
cryptanthus	B	835
zonatus	I	835
deutzia	B	836
scabra	I	836
‘Flore	O	836
Pleno’	O	836
is	O	836
a	O	836
deciduous,	O	836
upright	O	836
shrub	O	836
See	O	837
calendula	B	837
officinalis	I	837
Fiesta	O	837
Gitana	O	837
Group	O	837
anemone	I	838
sylvestris,	I	838
illus	O	838
H	O	839
4in	O	839
(10cm),	O	839
S	O	839
30in	O	839
(75cm)	O	839
or	O	839
more	O	839
Bears	O	840
clusters	O	840
of	O	840
small,	O	840
purpleand-	O	840
white	O	840
flowers	O	840
in	O	840
spring	O	840
pinus	B	841
bungeana	I	841
(Lacebark	O	841
pine),	O	841
illus	O	841
See	O	842
plumbago	B	842
auriculata	I	842
See	O	843
achimenes	O	843
erecta	O	843
Semievergreen,	O	844
upright	O	844
perennial	O	844
See	O	845
schizostylis	B	845
coccinea	I	845
‘Major’	O	845
Has	O	846
narrow,	O	846
glossy,	B	846
green	I	846
leaves	I	846
See	O	847
cyclamen	B	847
purpurascens	I	847
Fast-growing,	O	848
deciduous,	O	848
spreading	O	848
tree	O	848
ACIS	O	849
AMARYLLIDACEAE	O	849
Genus	O	849
of	O	849
bulbs,	O	849
grown	O	849
for	O	849
their	O	849
pendent,	O	849
bell-shaped,	O	849
white	O	849
or	O	849
pink	O	849
flowers	O	849
in	O	849
fall	O	849
or	O	849
spring	O	849
Deciduous,	I	850
arching	I	850
shrub	O	850
fagus	B	851
sylvatica	I	851
(European	O	851
beech),	O	851
illus	O	851
See	O	852
iris	B	852
ensata	I	852
achimenes	O	853
antirrhina	O	853
Small,	O	854
bowl-shaped,	O	854
yellow	O	854
flowers	O	854
are	O	854
produced	B	854
above	I	854
oval,	I	854
dark	O	854
green	O	854
leaves	O	854
from	O	854
midsummer	O	854
to	O	854
mid-fall	O	854
ceanothus	B	855
arboreus	I	855
‘Trewithen	O	855
Blue’,	O	855
illus	O	855
ruta	B	856
graveolens	I	856
(Common	O	856
rue)	O	856
‘Delft	O	857
Blue’	O	857
has	O	857
violet-flushed,	O	857
soft	B	857
blue	I	857
flowers	O	857
See	I	858
juniperus	O	858
x	O	858
pfitzeriana	O	858
‘Aurea’	O	858
13	O	859
Daffodils	O	859
distinguished	O	859
solely	O	859
by	O	859
botanical	O	859
name—a	O	859
wide	O	859
variety	O	859
of	O	859
flowers	O	859
showing	O	859
the	O	859
huge	O	859
range	O	859
of	O	859
floral	O	859
characteristics	O	859
of	O	859
wild	O	859
daffodils,	O	859
from	O	859
the	O	859
tiny	O	859
narcissus	O	859
cyclamineus	O	859
and	O	859
the	O	859
sweetly	O	859
scented,	O	859
many-flowered	O	859
narcissus	B	859
tazetta	I	859
to	O	859
the	O	859
stately	O	859
trumpet	O	859
species	O	859
Variable,	O	860
spreading,	O	860
sometimes	O	860
invasive	O	860
perennial	O	860
‘Summershade’	O	861
has	O	861
dark	O	861
green	O	861
leaves	O	861
See	O	862
russelia	B	862
equisetiformis	I	862
‘Schlesingeri’,	O	863
illus	O	863
acis	O	864
shirasawanum	O	864
‘Aureum’,	O	864
syn	O	864
acorus	B	865
calamus	I	865
‘Argenteostriatus’,	O	865
illus	O	865
Vigorous,	O	866
deciduous,	O	866
spreading	O	866
tree	O	866
symphoricarpos	B	867
orbiculatus	I	867
(Coralberry,	O	867
Indian	O	867
currant)	O	867
cistus	O	868
x	O	868
argenteus	O	868
‘Peggy	B	868
Sammons’,	I	868
illus	I	868
campsis	B	869
radicans	I	869
‘Yellow	O	869
Trumpet’	O	869
illus	O	869
ABELIA	O	870
CAPRIFOLIACEAE	O	870
Genus	O	870
of	O	870
deciduous,	O	870
semievergreen	O	870
or	O	870
evergreen	O	870
shrubs,	O	870
grown	O	870
for	O	870
their	O	870
foliage	O	870
and	O	870
freely	O	870
borne	O	870
flowers	O	870
See	O	871
peristrophe	B	871
hyssopifolia	I	871
achillea	O	872
aegyptica	O	872
ipomoea	B	873
tricolor	I	873
‘Heavenly	O	873
Blue’,	O	873
syn	O	873
paxistima	B	874
canbyi	I	874
