words	labels	sentence_id
leaves	O	576
that	O	576
ACIS	O	576
turn	O	576
yellow	O	576
or	O	576
orange	O	576
in	O	576
fall	O	576
and	O	576
clusters	O	576
of	O	576
yellow	O	576
flowers	O	576
borne	O	576
in	O	576
mid-spring	O	576
before	O	576
the	O	576
leaves	O	576
appear	O	576
‘Bloodgood’,	O	577
illus	O	577
See	O	578
arabis	B	578
procurrens	I	578
‘Variegata’	O	578
anemone	O	579
x	O	579
hybrida	O	579
‘Bressingham	B	579
Glow’,	I	579
illus	I	579
Whitefly	O	580
and	O	580
red	B	580
spider	I	580
mite	O	580
may	O	580
be	O	580
troublesome	O	580
See	O	581
larix	B	581
decidua	I	581
cupressus	B	582
macrocarpa	I	582
(Monterey	O	582
cypress)	O	582
See	O	583
potentilla	B	583
fruticosa	I	583
‘Sunset’	O	583
In	O	584
late	O	584
winter	O	584
produces	O	584
fragrant,	O	584
star-shaped,	O	584
white	O	584
flowers,	O	584
tinged	O	584
with	O	584
pink,	O	584
on	O	584
bare	O	584
stems;	O	584
flowers	O	584
may	O	584
be	O	584
damaged	O	584
by	O	584
hard	O	584
frosts	O	584
physalis	B	585
alkekengi	I	585
(Chinese	O	585
lantern,	O	585
Japanese	O	585
lantern)	O	585
Remove	O	586
dead	O	586
wood	O	586
in	O	586
late	O	586
spring	O	586
and	O	586
prune	O	586
out	O	586
older	O	586
branches	O	586
after	O	586
flowering	O	586
to	O	586
restrict	O	586
growth,	O	586
if	O	586
required	O	586
acacia	O	587
longifolia	O	587
(Sydney	O	587
golden	O	587
wattle)	O	587
‘Alba’	O	588
see	O	588
fuchsia	B	588
magellanica	I	588
var	O	588
abies	O	589
amabilis	O	589
(Pacific	O	589
fir)	O	589
mitchella	B	590
repens	I	590
(Partridgeberry)	O	590
violaceum	O	591
has	O	591
purplish	O	591
branchlets	O	591
covered	O	591
in	O	591
a	O	591
glaucous	O	591
bloom	O	591
and	O	591
prominent	O	591
clusters	O	591
of	O	591
tassel-like,	O	591
purplish-pink	O	591
flowers	O	591
fraxinus	B	592
excelsior	I	592
(European	O	592
ash)	O	592
pinus	B	593
nigra	I	593
(Austrian	O	593
pine,	O	593
European	O	593
black	O	593
pine)	O	593
Bears	O	594
flat	O	594
heads	O	594
of	O	594
burnt-orange	O	594
flowers,	O	594
maturing	O	594
to	O	594
cream,	O	594
in	O	594
summer	O	594
See	O	595
picea	B	595
glauca	I	595
var	O	595
H	O	596
70–100ft	O	596
(20–30m),	O	596
S	O	596
15–30ft	O	596
(5–10m)	O	596
‘Roger	O	597
Watson’,	O	597
H	O	597
and	O	597
S	O	597
21⁄2ft	O	597
(75cm),	O	597
is	O	597
dwarf	O	597
and	O	597
conical,	O	597
with	O	597
silvery-gray	O	597
leaves	O	597
‘Purpurea’,	O	598
illus	O	598
rhododendron	B	599
rubiginosum	I	599
Z9–11	O	600
H12–1	O	600
juniperus	B	601
communis	I	601
(Common	O	601
juniper)	O	601
‘Drummondii’	O	602
has	O	602
leaves	O	602
broadly	O	602
edged	O	602
with	O	602
creamy-white	O	602
acis	O	603
shirasawanum	O	603
‘Aureum’,	O	603
syn	O	603
ACANTHOLIMON	O	604
PLUMBAGINACEAE	O	604
Genus	O	604
of	O	604
evergreen	O	604
perennials,	O	604
grown	O	604
for	O	604
their	O	604
flowers	O	604
and	O	604
tight	O	604
cushions	O	604
of	O	604
spiny	O	604
leaves	O	604
symphytum	B	605
ibericum	I	605
‘Jubilee’	O	605
See	O	606
dryopteris	B	606
dilatata	I	606
houttuynia	B	607
cordata	I	607
‘Plena’	O	607
is	O	607
a	O	607
spreading	O	607
perennial	O	607
Variable,	O	608
spreading,	O	608
sometimes	O	608
invasive	O	608
perennial	O	608
lonicera	B	609
japonica	I	609
(Japanese	O	609
honeysuckle)	O	609
eryngium	B	610
pandanifolium	I	610
Globose,	O	611
green	O	611
flower	O	611
heads	O	611
are	O	611
borne	O	611
in	O	611
summer	O	611
and	O	611
develop	O	611
into	O	611
spiny,	O	611
yellowgreen	O	611
burs	O	611
arbutus	B	612
andrachne	I	612
(Grecian	O	612
strawberry	O	612
tree)	O	612
Prefers	O	613
bright	O	613
light,	O	613
but	O	613
not	O	613
direct	O	613
sunlight,	O	613
and	O	613
well-drained	O	613
soil	O	613
See	O	614
chionodoxa	B	614
forbesii	I	614
See	O	615
piptanthus	B	615
nepalensis	I	615
Needs	O	616
partial	O	616
shade	O	616
and	O	616
rich,	O	616
well-drained	O	616
soil	O	616
anthurium	B	617
scherzerianum	I	617
(Flamingo	O	617
flower)	O	617
See	O	618
sanguinaria	B	618
canadensis	I	618
f	O	618
See	O	619
photinia	B	619
serratifolia	I	619
Tall	O	620
species	O	620
and	O	620
cultivars	O	620
need	O	620
staking	O	620
Semievergreen,	O	621
upright	O	621
perennial	O	621
ajuga	B	622
pyramidalis	I	622
(Pyramidal	O	622
bugle)	O	622
See	O	623
tradescantia	B	623
sillamontana	I	623
acis	O	624
rufinerve	O	624
f	O	624
sanguisorba	B	625
tenuifolia	I	625
‘Alba’,	O	625
illus	O	625
See	O	626
cyperus	B	626
papyrus	I	626
‘Nanus’	O	626
acis	O	627
rubrum,	O	627
illus	O	627
juniperus	O	628
x	B	628
media	I	628
See	O	629
zinnia	B	629
haageana	I	629
‘Persian	O	629
Carpet’	O	629
See	O	630
nectaroscordum	B	630
siculum	I	630
subsp	O	630
Slow-growing,	O	631
deciduous,	O	631
round-headed	O	631
tree	O	631
acantholimon	O	632
palmatum	O	632
‘Senkaki’	O	632
(Coralbark	O	632
maple),	O	632
illus	O	632
Whitefly	O	633
and	O	633
red	B	633
spider	I	633
mite	O	633
may	O	633
cause	O	633
problems	O	633
Z6–9	O	634
H9–6	O	634
See	O	635
acantholimon	O	635
laxiflorum	O	635
Semievergreen,	O	636
stately,	O	636
upright	O	636
perennial	O	636
See	O	637
fraxinus	B	637
angustifolia	I	637
subsp	O	637
rosa	B	638
moyesii	I	638
See	O	639
potentilla	B	639
fruticosa	I	639
‘Red	O	639
Ace’	O	639
See	O	640
lythrum	B	640
salicaria	I	640
‘Feuerkerze’	O	640
ranunculus	B	641
constantinopolitanus	I	641
‘Plenus’,	O	641
syn	O	641
daphne	B	642
bholua	I	642
See	O	643
nicotiana	B	643
alata	I	643
ficus	B	644
elastica	I	644
(India	O	644
rubber	O	644
fig)	O	644
‘Red	O	645
Velvet’	O	645
(illus	O	645
Flattened	O	646
spherical,	O	646
perennial	O	646
cactus,	O	646
ribbed	O	646
like	O	646
a	O	646
sea	B	646
urchin	I	646
acantholimon	O	647
laxiflorum,	O	647
syn	O	647
Whitefly	O	648
and	O	648
red	B	648
spider	I	648
mite	O	648
may	O	648
cause	O	648
problems	O	648
See	O	649
erodium	B	649
cheilanthifolium	I	649
H	I	650
5ft	O	650
(1	O	650
See	O	651
aralia	B	651
elata	I	651
‘Variegata’	O	651
acantholimon	O	652
nikoense	O	652
(Nikko	O	652
maple)	O	652
See	O	653
heliotropium	B	653
arborescens	I	653
lavandula	B	654
stoechas	I	654
(French	O	654
lavender),	O	654
illus	O	654
Some	O	655
species	O	655
prefer	O	655
a	O	655
moist,	O	655
partially	O	655
shaded	O	655
site;	O	655
others	O	655
do	O	655
best	O	655
in	O	655
sun	O	655
and	O	655
well-drained	O	655
soil	O	655
Deciduous,	O	656
arching	O	656
tree	O	656
Many	O	657
cultivars	O	657
commonly	O	657
listed	O	657
under	O	657
juniperus	B	657
chinensis	I	657
are	O	657
forms	O	657
of	O	657
juniperus	O	657
x	O	657
pfitzeriana	O	657
Upright	O	658
conifer	O	658
producing	O	658
tiered,	O	658
spreading	O	658
branches	O	658
grandidentatum	O	659
(Sugar	O	659
maple)	O	659
is	O	659
a	O	659
deciduous,	O	659
spreading	O	659
tree	O	659
Propagate	O	660
by	O	660
softwood	O	660
cuttings	O	660
in	O	660
summer	O	660
See	O	661
corydalis	B	661
solida	I	661
‘George	O	661
Baker’	O	661
vinca	B	662
minor	I	662
‘Bowles’	O	662
Blue’	O	662
are	O	662
large	O	662
and	O	662
lavender-blue	O	662
deutzia	B	663
longifolia	I	663
Fastgrowing,	O	664
conical	O	664
conifer	O	664
See	O	665
persicaria	B	665
macrophylla	I	665
See	O	666
juniperus	B	666
chinensis	I	666
‘Expansa	O	666
Variegata’	O	666
See	O	667
aeschynanthus	B	667
speciosus	I	667
See	O	668
acaena	B	668
saccaticupula	I	668
‘Blue	O	668
Haze’	O	668
Bell-shaped,	O	669
soft	B	669
blue	I	669
flowers,	O	669
each	O	669
with	O	669
fluted	O	669
petals	O	669
and	O	669
a	O	669
short	O	669
spur,	O	669
are	O	669
produced	O	669
in	O	669
summer	O	669
aglaonema	B	670
commutatum	I	670
Clusters	O	671
of	O	671
delicately	O	671
fragrant,	O	671
cupped,	O	671
semidouble,	O	671
light	B	671
pink	I	671
flowers,	O	671
11/2in	O	671
(4cm)	O	671
across,	O	671
are	O	671
borne	O	671
in	O	671
summer	O	671
‘Aureum’	O	672
has	O	672
bright	O	672
yellow	O	672
young	O	672
leaves	O	672
that	O	672
turn	O	672
light	O	672
green	O	672
in	O	672
summer	O	672
and	O	672
assume	O	672
yellow	O	672
fall	O	672
tints	O	672
Bears	O	673
light	B	673
pink	I	673
flowers,	O	673
6in	O	673
(15cm)	O	673
wide,	O	673
in	O	673
early	O	673
fall	O	673
ACAENA	O	674
acaena	O	674
venustum	O	674
See	O	675
saxifraga	B	675
callosa	I	675
oenothera	B	676
fruticosa	I	676
(Sundrops)	O	676
salvia	B	677
splendens	I	677
iris	B	678
pseudacorus	I	678
‘Sulphur	O	678
Queen’,	O	678
illus	O	678
See	O	679
celastrus	B	679
orbiculatus	I	679
Propagate	O	680
by	O	680
division	O	680
of	O	680
rhizomes	O	680
or	O	680
by	O	680
seed,	O	680
if	O	680
available,	O	680
in	O	680
spring	O	680
or	O	680
by	O	680
stem	O	680
cuttings	O	680
in	O	680
summer	O	680
Has	O	681
very	O	681
narrow,	O	681
cylindrical,	O	681
spine-like,	O	681
rich	O	681
green	O	681
phyllodes	O	681
and,	O	681
in	O	681
mid-spring,	O	681
globular	O	681
clusters	O	681
of	O	681
pale	O	681
yellow	O	681
flowers	O	681
Z4–9	O	682
H9–2	O	682
H	O	683
3ft	O	683
(1m),	O	683
S	O	683
5ft	O	683
(1	O	683
acaena	O	684
novae-zelandiae,	O	684
syn	O	684
See	O	685
iris	B	685
pseudacorus	I	685
var	O	685
Requires	O	686
plenty	O	686
of	O	686
sun	O	686
and	O	686
fertile,	O	686
well-drained	O	686
soil	O	686
Bears	O	687
glaucous	O	687
leaves	O	687
composed	O	687
of	O	687
11–17	O	687
oval,	O	687
toothed	O	687
leaflets	O	687
5m),	O	688
has	O	688
short	O	688
leaves	O	688
and	O	688
forms	O	688
a	O	688
spreading,	O	688
flat	O	688
topped-mound	O	688
See	O	689
corydalis	B	689
solida	I	689
pterocarya	B	690
fraxinifolia	I	690
(Caucasian	O	690
wingnut)	O	690
chaenomeles	B	691
speciosa	I	691
acaena	O	692
caesiiglauca,	O	692
syn	O	692
cyclamen	B	693
coum	I	693
‘Album’	O	693
illus	O	693
sambucus	B	694
nigra	I	694
subsp	O	694
hamamelis	B	695
japonica	I	695
(Japanese	O	695
witch	O	695
hazel)	O	695
Young	I	696
growths	O	696
are	O	696
attractive	O	696
over	O	696
a	O	696
long	O	696
period	O	696
ACER	O	697
ACERACEAE/SAPINDACEAE	O	697
Genus	O	697
of	O	697
deciduous	O	697
or	O	697
evergreen	O	697
trees	O	697
and	O	697
shrubs,	O	697
grown	O	697
for	O	697
their	O	697
foliage,	O	697
which	O	697
often	O	697
colors	O	697
brilliantly	O	697
in	O	697
fall	O	697
and,	O	697
in	O	697
some	O	697
cases,	O	697
for	O	697
their	O	697
ornamental	O	697
bark	O	697
or	O	697
stems	O	697
Z3–7	O	698
H7–1	O	698
See	O	699
cyclamen	B	699
hederifolium	I	699
See	O	700
hypericum	B	700
empetrifolium	I	700
var	O	700
‘Argentea’,	O	701
illus	O	701
caltha	B	702
palustris	I	702
‘Flore	O	702
Pleno’,	O	702
illus	O	702
epigaea	B	703
asiatica	I	703
achillea	O	704
‘Heidi’,	O	704
illus	O	704
See	O	705
artemisia	B	705
alba	I	705
‘Canescens’	O	705
Evergreen,	O	706
rosette-forming	O	706
perennial	O	706
echeveria	B	707
montana	I	707
Propagate	O	708
by	O	708
division	O	708
in	O	708
early	O	708
spring	O	708
or	O	708
by	O	708
seed	O	708
in	O	708
fall	O	708
artemisia	B	709
absinthium	I	709
‘Lambrook	O	709
Silver’	O	709
aciphylla	O	710
squarrosa,	O	710
illus	O	710
Deciduous,	O	711
spreading,	O	711
bushy	O	711
tree	O	711
or	O	711
shrub	O	711
‘Glauca	O	712
Compacta’	O	712
acacia	O	713
baileyana,	O	713
illus	O	713
See	O	714
anemone	B	714
hupehensis	I	714
var	O	714
allium	B	715
aflatunense	I	715
of	O	715
gardens	O	715
phormium	B	716
tenax	I	716
(New	O	716
Zealand	O	716
flax)	O	716
Semievergreen,	O	717
upright	O	717
perennial	O	717
fuchsia	B	718
magellanica	I	718
(illus	O	718
Evergreen,	O	719
cushionforming	O	719
perennial	O	719
H	O	720
12ft	O	720
(4m),	O	720
S	O	720
8ft	O	720
(2	O	720
acantholimon	O	721
pensylvanicum,	O	721
illus	O	721
lobelii,	O	722
syn	O	722
‘Madeline	O	723
Spitta’,	O	723
illus	O	723
olea	B	724
europaea	I	724
(Olive)	O	724
Evergreen,	O	725
arching	O	725
shrub	O	725
See	O	726
asperula	B	726
suberosa	I	726
thuja	B	727
plicata	I	727
(Western	O	727
red	O	727
cedar)	O	727
See	O	728
geranium	B	728
palmatum	I	728
caragana	B	729
arborescens	I	729
(Siberian	O	729
peashrub)	O	729
Only	O	730
calomeria	B	730
amaranthoides	I	730
is	O	730
cultivated,	O	730
usually	O	730
as	O	730
a	O	730
biennial	O	730
See	O	731
potentilla	B	731
fruticosa	I	731
‘Abbotswood’	O	731
anemone	B	732
hupehensis	I	732
(Chinese	O	732
anemone,	O	732
Japanese	O	732
anemone)	O	732
pinus	B	733
bungeana	I	733
(Lacebark	O	733
pine),	O	733
illus	O	733
abies	O	734
alba	O	734
(European	O	734
silver	O	734
fir)	O	734
acacia	O	735
ulicifolia,	O	735
syn	O	735
prunus	B	736
lusitanica	I	736
(Laurel,	O	736
Portugal	O	736
laurel)	O	736
acis	O	737
rufinerve,	O	737
illus	O	737
See	O	738
zinnia	B	738
haageana	I	738
‘Orange	O	738
Star’	O	738
abelia	O	739
schumannii,	O	739
illus	O	739
Z7–9	O	740
H9–7	O	740
gardenia	B	741
augusta	I	741
See	O	742
potentilla	B	742
fruticosa	I	742
‘Maanelys’	O	742
‘Chitose-yama’	O	743
has	O	743
mid-green	O	743
foliage	O	743
that	O	743
gradually	O	743
turns	O	743
brilliant	O	743
red	O	743
from	O	743
late	O	743
summer	O	743
to	O	743
fall	O	743
hyacinthus	B	744
orientalis	I	744
(Common	O	744
hyacinth)	O	744
Strong-growing,	O	745
evergreen,	O	745
rounded	O	745
shrub	O	745
‘Erythrocladum’	O	746
(illus	O	746
See	O	747
syringa	B	747
vulgaris	I	747
‘Maud	O	747
Notcutt’	O	747
See	O	748
leucothöe	B	748
fontanesiana	I	748
Has	O	749
oval,	O	749
toothed	O	749
leaves	O	749
corydalis	B	750
cashmeriana	I	750
ACOKANTHERA	O	751
acokanthera	O	751
autumnalis,	O	751
syn	O	751
ribes	B	752
sanguineum	I	752
(Flowering	O	752
currant)	O	752
prunus	B	753
maackii	I	753
(Amur	O	753
cherry)	O	753
taxus	B	754
baccata	I	754
‘Aurea’	O	754
have	O	754
goldenyellow	O	754
foliage	O	754
paronychia	B	755
kapela	I	755
subsp	O	755
Z8–9	O	756
H9–8	O	756
Has	O	757
branched	O	757
stems	O	757
and	O	757
gray-green	O	757
leaves	O	757
See	O	758
allium	B	758
cristophii	I	758
viburnum	B	759
dilatatum	I	759
(Arrow-wood)	O	759
solanum	B	760
pseudocapsicum	I	760
(Christmas	O	760
cherry,	O	760
Jerusalem	O	760
cherry,	O	760
Winter	O	760
cherry)	O	760
abies	B	761
concolor	I	761
(White	O	761
fir)	O	761
anaphalis	B	762
triplinervis	I	762
‘Summer	O	762
Snow’	O	762
illus	O	762
Z5–6	O	763
H6–5	O	763
See	O	764
juniperus	B	764
chinensis	I	764
‘Plumosa	B	764
Aurea’	I	764
See	O	765
astrantia	B	765
major	I	765
subsp	O	765
See	O	766
lophophora	B	766
williamsii	I	766
H	O	767
100ft	O	767
(30m),	O	767
S	O	767
40ft	B	767
(12m)	I	767
Z6–9	O	768
H9–4	O	768
Z7–9	O	769
H9–7	O	769
achillea	O	770
argentea,	O	770
illus	O	770
See	O	771
potentilla	B	771
fruticosa	I	771
‘Beesii’	O	771
dianthus	B	772
deltoides	I	772
crataegus	O	773
x	O	773
lavallei	O	773
‘Carrierei’	B	773
amorpha	B	774
canescens	I	774
(Lead	O	774
plant)	O	774
Bears	O	775
flat	O	775
heads	O	775
of	O	775
pale	O	775
yellow	O	775
flowers,	O	775
maturing	O	775
to	O	775
creamy-white,	O	775
in	O	775
summer	O	775
Leaf	O	776
shoots	O	776
of	O	776
crambe	B	776
maritima	I	776
are	O	776
eaten	O	776
as	O	776
a	O	776
spring	O	776
vegetable	O	776
coreanum	O	777
has	O	777
mid-green	O	777
leaves	O	777
turning	O	777
brilliant	O	777
red	O	777
in	O	777
fall	O	777
Bears	O	778
erect	O	778
cones	O	778
that	O	778
ripen	O	778
in	O	778
their	O	778
first	O	778
fall	O	778
to	O	778
release	O	778
seeds	O	778
and	O	778
scales	O	778
See	O	779
taxus	B	779
baccata	I	779
Aurea	O	779
Group	O	779
Upright	O	780
perennial	O	780
chamaecyparis	B	781
pisifera	I	781
(Sawara	O	781
false	O	781
cypress)	O	781
See	O	782
potentilla	B	782
fruticosa	I	782
‘Manchu’	O	782
See	O	783
iris	B	783
unguicularis	I	783
Whitefly,	O	784
red	B	784
spider	I	784
mite	O	784
and	O	784
mealy	O	784
bug	O	784
may	O	784
be	O	784
troublesome	O	784
See	O	785
helichrysum	B	785
petiolare	I	785
hemiorchis	B	786
patlingii	I	786
acantholimon	O	787
macrophyllum,	O	787
illus	O	787
campsis	O	788
x	O	788
tagliabuana	O	788
‘Madame	B	788
Galen’,	I	788
illus	I	788
Has	O	789
long,	O	789
narrow,	O	789
divided,	O	789
dark	O	789
green,	O	789
basal	O	789
leaves	O	789
sutera	B	790
cordata	I	790
Snowstorm	O	790
Series	O	790
GIANT	O	790
SNOWFLAKE	O	790
(‘Danova906’),	O	790
illus	O	790
Propagate	O	791
by	O	791
softwood,	O	791
greenwood	O	791
or	O	791
semiripe	O	791
cuttings	O	791
in	O	791
summer	O	791
Bears	O	792
flat	O	792
heads	O	792
of	O	792
pinkish-orange	O	792
flowers,	O	792
maturing	O	792
to	O	792
pinkish-cream,	O	792
in	O	792
summer	O	792
Clump-forming,	O	793
free-flowering	O	793
hybrid	O	793
between	O	793
an	O	793
herbaceous	O	793
perennial	O	793
and	O	793
a	O	793
tree	B	793
peony	I	793
See	O	794
tellima	B	794
grandiflora	I	794
Rubra	O	794
Group	O	794
agrostemma	B	795
githago	I	795
Z3–7	O	796
H7–1	O	796
‘Shindeshojo’,	O	797
illus	O	797
acaena	O	798
caerulea,	O	798
illus	O	798
abies	O	799
balsamea	O	799
(Balsam	O	799
fir)	O	799
acantholimon	O	800
platanoides	O	800
(Norway	O	800
maple)	O	800
gymnocalycium	B	801
mihanovichii	I	801
‘Red	O	801
Head’,	O	801
syn	O	801
luteus,	O	802
chimonanthus	B	802
praecox	I	802
var	O	802
See	O	803
saxifraga	B	803
burseriana	I	803
‘Gloria’	O	803
prunus	B	804
mume	I	804
‘Beni-shidon’,	O	804
illus	O	804
Sharp,	O	805
stiff,	O	805
glossy,	O	805
deep	O	805
green	O	805
leaves	O	805
are	O	805
whitish-green	O	805
beneath	O	805
Deciduous,	O	806
spreading	O	806
tree	O	806
muscari	B	807
comosum	I	807
‘Monstrosum’	O	807
illus	O	807
acantholimon	O	808
davidii	O	808
(David’s	O	808
maple,	O	808
Snakebark	O	808
maple),	O	808
illus	O	808
pteris	B	809
cretica	I	809
(Cretan	O	809
brake)	O	809
calceolaria	B	810
integrifolia	I	810
osmanthus	O	811
x	O	811
burkwoodii	O	811
and	O	811
osmanthus	B	811
heterophyllus	I	811
may	O	811
be	O	811
used	O	811
for	O	811
hedging	O	811
pinus	B	812
densiflora	I	812
(Japanese	O	812
red	O	812
pine)	O	812
parodia	B	813
haselbergii	I	813
(Scarlet	O	813
ball	O	813
cactus)	O	813
Z4–8	O	814
H8–1	O	814
aconitum	B	815
x	I	815
cammarum	I	815
‘Bicolor’,	O	815
syn	O	815
draba	B	816
aizoides	I	816
(Yellow	O	816
whitlow	O	816
grass)	O	816
See	O	817
metrosideros	B	817
excelsa	I	817
See	O	818
blechnum	B	818
penna-marina	I	818
In	O	819
summer	O	819
bears	O	819
a	O	819
succession	O	819
of	O	819
rounded,	O	819
deep	O	819
pink	O	819
flower	O	819
heads,	O	819
fading	O	819
gradually	O	819
to	O	819
a	O	819
softer	O	819
color,	O	819
creating	O	819
a	O	819
2-tone	O	819
effect	O	819
acanthus	O	820
longifolius	O	820
See	O	821
cestrum	B	821
elegans	I	821
acantholimon	O	822
cissifolium	O	822
(Ivy-leaved	O	822
maple)	O	822
forsythia	O	823
x	O	823
intermedia	B	823
‘Arnold	I	823
Giant’	I	823
Deciduous,	O	823
bushy	O	823
shrub	B	823
See	O	824
hedera	B	824
helix	I	824
‘Goldchild’	O	824
cyclamen	B	825
persicum	I	825
and	O	825
its	O	825
cultivars	O	825
are	O	825
susceptible	O	825
to	O	825
black	O	825
root	O	825
rot	O	825
plectranthus	B	826
oertendahlii	I	826
(Candle	O	826
plant)	O	826
See	O	827
paeonia	B	827
delavayi	I	827
var	O	827
acantholimon	O	828
pectinatum	O	828
subsp	O	828
ACACIA	O	829
LEGUMINOSAE/MIMOSACEAE	O	829
Genus	O	829
of	O	829
evergreen,	O	829
semievergreen	O	829
or	O	829
deciduous	O	829
trees	O	829
and	O	829
shrubs,	O	829
grown	O	829
for	O	829
their	O	829
tiny	O	829
flowers,	O	829
composed	O	829
of	O	829
massed	O	829
stamens,	O	829
and	O	829
for	O	829
their	O	829
foliage	O	829
tilia	B	830
cordata	I	830
(Littleleaf	O	830
linden)	O	830
pinus	B	831
heldreichii	I	831
var	O	831
solanum	B	832
crispum	I	832
‘Glasnevin’,	O	832
illus	O	832
Has	O	833
3-lobed,	O	833
glossy,	O	833
dark	O	833
green	O	833
leaves,	O	833
usually	O	833
providing	O	833
long-lasting	O	833
display	O	833
of	O	833
red,	O	833
orange	O	833
and	O	833
purple	O	833
in	O	833
fall	O	833
limonium	B	834
latifolium	I	834
‘Blue	O	834
Cloud’	O	834
acacia	B	835
verticillata	I	835
(Prickly	O	835
Moses)	O	835
H	O	836
20in	O	836
(50cm),	O	836
S	O	836
16in	O	836
(40cm)	O	836
or	O	836
more	O	836
Vigorous,	I	837
deciduous,	O	837
spreading	O	837
tree	O	837
nandina	B	838
domestica	I	838
Deeply	O	839
lobed,	O	839
mid-green	O	839
leaves,	O	839
with	O	839
silver	O	839
undersides,	O	839
turn	O	839
yellow	O	839
in	O	839
fall	O	839
fargesia	B	840
nitida	I	840
(Fountain	O	840
bamboo),	O	840
syn	O	840
See	O	841
festuca	B	841
glauca	I	841
hedera	B	842
helix	I	842
‘Hahn’s	O	842
Self-branching’,	O	842
H	O	842
3ft	O	842
(1m),	O	842
S	O	842
4ft	O	842
(1	O	842
zinnia	B	843
elegans	I	843
geranium	B	844
pratense	I	844
‘Kashmir	O	844
White’	O	844
illus	O	844
aesculus	B	845
x	I	845
carnea	I	845
(Red	O	845
horse-chestnut)	O	845
thuja	B	846
occidentalis	I	846
(American	O	846
arborvitae,	O	846
Eastern	O	846
arborvitae,	O	846
White	O	846
cedar)	O	846
Z3–9	O	847
H9–1	O	847
Z15	O	848
H11–1	O	848
euphorbia	B	849
candelabrum	I	849
achimenes	O	850
‘Peach	O	850
Blossom’	O	850
symphytum	B	851
grandiflorum	I	851
of	O	851
gardens	O	851
poncirus	B	852
trifoliata	I	852
(Japanese	O	852
bitter	O	852
orange),	O	852
illus	O	852
See	O	853
antennaria	B	853
rosea	I	853
abies	O	854
koreana,	O	854
illus	O	854
Has	O	855
feathery,	O	855
soft,	O	855
gray-green	O	855
leaves	O	855
prunus	B	856
padus	I	856
(European	O	856
bird	O	856
cherry)	O	856
H	O	857
50–100ft	O	857
(15–30m),	O	857
S	O	857
15–25ft	O	857
(5–8m)	O	857
podocarpus	B	858
nivalis	I	858
(Alpine	O	858
totara),	O	858
illus	O	858
Large,	O	859
sycamore-like,	O	859
shallowly	O	859
lobed	O	859
leaves,	O	859
with	O	859
long,	O	859
pink	O	859
stalks,	O	859
are	O	859
dark	O	859
green	O	859
above,	O	859
blue-white	O	859
beneath	O	859
‘Palmatifidum’,	O	860
syn	O	860
See	O	861
verbena	B	861
bonariensis	I	861
capitata,	O	862
cornus	O	862
florida	O	862
and	O	862
cornus	B	862
kousa	I	862
by	O	862
seed	O	862
in	O	862
fall	O	862
or	O	862
by	O	862
softwood	O	862
cuttings	O	862
in	O	862
summer;	O	862
C	O	862
See	O	863
brugmansia	O	863
x	O	863
candida	O	863
‘Grand	B	863
Marnier’	I	863
symphytum	B	864
grandiflorum	I	864
dianthus	B	865
chinensis	I	865
(China	O	865
pink,	O	865
Indian	O	865
pink)	O	865
hedera	B	866
colchica	I	866
(Colchis	O	866
ivy,	O	866
Persian	O	866
ivy)	O	866
achillea	O	867
ptarmica	O	867
‘The	O	867
Pearl’,	O	867
illus	O	867
See	O	868
erinus	B	868
alpinus	I	868
‘Dr	O	868
stephanandra	B	869
incisa	I	869
scaevola	B	870
aemula	I	870
‘Little	O	870
Wonder’	O	870
Clump-forming,	O	871
freeflowering	O	871
hybrid	O	871
between	O	871
an	O	871
herbaceous	O	871
perennial	O	871
and	O	871
a	O	871
tree	B	871
peony	I	871
Whitefly	O	872
and	O	872
red	B	872
spider	I	872
mite	O	872
may	O	872
be	O	872
troublesome	O	872
ACHIMENES	O	873
GESNERIACEAE	O	873
Genus	O	873
of	O	873
erect	O	873
or	O	873
trailing	O	873
perennials	O	873
with	O	873
small	O	873
rhizomes	O	873
and	O	873
showy	O	873
flowers	O	873
See	O	874
convolvulus	B	874
tricolor	I	874
achimenes	O	875
antirrhina	O	875
Z5–7	O	876
H7–1	O	876
See	O	877
pulsatilla	B	877
halleri	I	877
subsp	O	877
populus	B	878
trichocarpa	I	878
(Black	O	878
cottonwood,	O	878
Western	O	878
balsam	O	878
poplar)	O	878
Has	O	879
tight,	O	879
rounded	O	879
heads	O	879
of	O	879
small	O	879
flowers	O	879
corydalis	B	880
solida	I	880
‘G	O	880
Z3–6	O	881
H6–1	O	881
acalypha	O	882
hispida	O	882
(Chenille	O	882
plant)	O	882
hakonechloa	B	883
macra	I	883
‘Aureola’,	O	883
illus	O	883
spiraea	B	884
nipponica	I	884
euonymus	B	885
fortunei	I	885
osteospermum	B	886
ecklonis	I	886
carpinus	B	887
betulus	I	887
‘Pyramidalis’	O	887
illus	O	887
See	O	888
alpinia	B	888
zerumbet	I	888
See	O	889
fittonia	B	889
albivenis	I	889
Argyroneura	O	889
Group	O	889
acanthus	O	890
hungaricus,	O	890
syn	O	890
‘Royal	O	891
Red’	O	891
has	O	891
deep	O	891
reddish-purple	O	891
leaves	O	891
puschkinia	B	892
scilloides	I	892
var	O	892
armeria	B	893
pseudarmeria	I	893
‘Bees	O	893
Ruby’	O	893
See	O	894
jasminum	B	894
mesnyi	I	894
See	O	895
scoliopus	B	895
