sentence_id	words	labels
8	por	O
9	la	O
10	apariencia	O
11	fina	O
12	de	O
13	los	O
14	segmentos	O
15	de	O
16	las	O
17	hojas	O

1	Excelsa,	O
2	del	O
3	latín	O
4	excelsus-a-um	O
5	=	O
6	alta	O
7	Descripción:	O
8	Palmerita	O
9	dioica	O
10	de	O
11	troncos	O
12	múltiples	O
13	de	O
14	4-5	O
15	cm	O

1	de	O
2	diámetro	O
3	cubiertos	O
4	de	O
5	fibrosidades,	O
6	no	O
7	llegando	O
8	a	O
9	sobrepasar	O
10	los	O
11	4	O
12	m	O

1	de	O
2	altura	O

1	Hojas	O
2	palmeadas	O
3	divididas	O
4	hasta	O
5	la	O
6	base	O
7	en	O
8	3-7	O
9	folíolos,	O
10	o	O
11	a	O
12	veces	O
13	mayor	O
14	número,	O
15	con	O
16	el	O
17	ápice	O
18	truncado	O
19	y	O
20	los	O
21	márgenes	O
22	muy	O
23	finamente	O
24	dentados,	O
25	de	O
26	color	O
27	verde	O
28	oscuro	O

1	Pecíolo	O
2	muy	O
3	delgado	O
4	de	O
5	30-40	O
6	cm	O

1	de	O
2	longitud,	O
3	con	O
4	fibrosidades	O
5	en	O
6	su	O
7	base	O

1	Inflorescencias	O
2	de	O
3	hasta	O
4	30	O
5	cm	O

1	de	O
2	longitud	O
3	que	O
4	nacen	O
5	de	O
6	las	O
7	axilas	O
8	de	O
9	las	O
10	hojas	O
11	superiores,	O
12	más	O
13	cortas	O
14	que	O
15	éstas	O

1	Flores	O
2	amarillentas	O

1	Fruto	O
2	oblongo	O
3	de	O
4	unos	O
5	9	O
6	mm	O

1	de	O
2	diámetro	O
3	de	O
4	color	O
5	marrón	O
6	purpúreo	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas,	O
8	que	O
9	tardan	O
10	unos	O
11	90	O
12	días	O
13	en	O
14	germinar	O
15	o	O
16	por	O
17	división,	O
18	que	O
19	suele	O
20	ser	O
21	facil	O

1	Palmerita	O
2	bastante	O
3	rústica	O
4	que	O
5	se	O
6	adapta	O
7	a	O
8	condiciones	O
9	variadas	O

1	Zonas	O
2	9	O
3	a	O
4	11	O
5	HYOPHORBE	O
6	LAGENICAULIS	O
7	(L	O

1	Bailey)	O
2	H	O

1	Moore	O
2	Familia:	O
3	Arecaceae	O
4	Sinónimos:	O
5	Mascarena	O
6	lagenicaulis	O
7	L	O

1	Bailey	O
2	Nombre	O
3	común:	O
4	Palmera	B
5	botella	I

1	Lugar	O
2	de	O
3	origen:	O
4	Palmera	O
5	nativa	O
6	de	O
7	las	O
8	Islas	O
9	Mascareñas	O

1	Etimología:	O
2	Hyophorbe,	O
3	del	O
4	griego	O
5	hys	O
6	=	O
7	cerdo	O
8	y	O
9	phorbe	O
10	=	O
11	alimento,	O
12	en	O
13	referencia	O
14	a	O
15	que	O
16	sus	O
17	frutos	O
18	servían	O
19	de	O
20	alimento	O
21	a	O
22	los	O
23	cerdos	O

1	Lagenicaulis,	O
2	del	O
3	griego	O
4	lagenos	O
5	=	O
6	frasco	O
7	y	O
8	kaulos	O
9	=	O
10	tronco	O
11	o	O
12	tallo,	O
13	aludiendo	O
14	a	O
15	la	O
16	forma	O
17	característica	O
18	del	O
19	tronco	O

1	Descripción:	O
2	Palmera	O
3	monoica	O
4	con	O
5	tronco	O
6	único,	O
7	generalmente	O
8	de	O
9	poca	O
10	talla,	O
11	de	O
12	hasta	O
13	45	O
14	cm	O
15	de	O
16	grosor,	O
17	que	O
18	poco	O
19	a	O
20	poco	O
21	va	O
22	adelgazándose	O

1	Hojas	O
2	pinnadas,	O
3	con	O
4	pecíolo	O
5	rojizo	O
6	al	O
7	principio,	O
8	arqueadas,	O
9	con	O
10	30-50	O
11	pares	O
12	de	O
13	folíolos	O
14	de	O
15	bordes	O
16	rojizos,	O
17	puntiagudos,	O
18	rígidos,	O
19	formando	O
20	un	O
21	sólo	O
22	plano	O
23	a	O
24	cada	O
25	lado	O
26	del	O
27	raquis	O

1	Nervio	O
2	central	O
3	del	O
4	envés	O
5	prominente	O

1	Inflorescencia	O
2	que	O
3	nace	O
4	bajo	O
5	el	O
6	capitel,	O
7	de	O
8	hasta	O
9	60	O
10	cm	O
11	de	O
12	longitud,	O
13	con	O
14	flores	O
15	de	O
16	color	O
17	crema	O

1	Frutos	O
2	de	O
3	10-12	O
4	mm	O
5	de	O
6	diámetro,	O
7	negruzcos	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas	O
8	que	O
9	germinan	O
10	a	O
11	los	O
12	dos	O
13	meses	O

1	Cultivo	O
2	al	O
3	sol	O
4	o	O
5	a	O
6	media	O
7	sombra	O

1	Tolera	O
2	bien	O
3	la	O
4	proximidad	O
5	al	O
6	mar	O

1	Su	O
2	crecimiento	O
3	es	O
4	lento	O

1	Zonas	O
2	10	O
3	a	O
4	11	O
5	PHOENIX	B
6	CANARIENSIS	I
7	Chabaud	O
8	Familia:	O
9	Arecaceae	O
10	(Palmae)	O
11	Nombre	O
12	común:	O
13	Palmera	O
14	canaria	O

1	Lugar	O
2	de	O
3	origen:	O
4	Islas	O
5	Canarias	O

1	Etimología:	O
2	Phoenix	O
3	=	O
4	el	O
5	nombre	O
6	griego	O
7	de	O
8	la	O
9	palmera	O
10	datilera	O

1	Canariensis,	O
2	del	O
3	latín	O
4	canariensis-e	O
5	=	O
6	procedente	O
7	de	O
8	las	O
9	Islas	O
10	Canarias	O

1	Descripción:	O
2	Palmera	O
3	dioica	O
4	de	O
5	tronco	O
6	único,	O
7	grueso,	O
8	derecho,	O
9	de	O
10	20	O
11	m	O

1	de	O
2	altura	O
3	y	O
4	hasta	O
5	80-90	O
6	cm	O

1	de	O
2	diámetro,	O
3	cubierto	O
4	de	O
5	las	O
6	restos	O
7	de	O
8	las	O
9	bases	O
10	de	O
11	las	O
12	hojas	O

1	Hojas	O
2	pinnadas,	O
3	formando	O
4	una	O
5	corona	O
6	muy	O
7	frondosa	O

1	Miden	O
2	5-6	O
3	m	O

1	de	O
2	longitud,	O
3	con	O
4	150-200	O
5	pares	O
6	de	O
7	folíolos	O
8	apretados,	O
9	de	O
10	color	O
11	verde	O
12	claro	O

1	Los	O
2	folíolos	O
3	inferiores	O
4	están	O
5	transformados	O
6	en	O
7	fuertes	O
8	espinas	O

1	Inflorescencia	O
2	muy	O
3	ramificada	O
4	naciendo	O
5	entre	O
6	las	O
7	hojas,	O
8	con	O
9	flores	O
10	de	O
11	color	O
12	crema	O

1	Frutos	O
2	globoso-ovoides,	O
3	de	O
4	color	O
5	naranja,	O
6	de	O
7	unos	O
8	2	O
9	cm	O

1	de	O
2	longitud	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas,	O
8	que	O
9	germinan	O
10	en	O
11	unos	O
12	4	O
13	meses	O

1	Palmera	O
2	bastante	O
3	rústica	O
4	y	O
5	resistente,	O
6	que	O
7	tolera	O
8	suelos	O
9	diversos	O
10	e	O
11	incluso	O
12	la	O
13	cercanía	O
14	al	O
15	mar	O

1	Se	O
2	utiliza	O
3	aislada	O
4	o	O
5	en	O
6	alineaciones	O

1	En	O
2	Canarias	O
3	se	O
4	obtiene	O
5	la	O
6	miel	O
7	de	O
8	palma	O

1	Zonas	O
2	9	O
3	a	O
4	11	O
5	RHAPIS	O
6	HUMILIS	O
7	Blume	O
8	Familia:	O
9	Arecaceae	O
10	(Palmae)	O
11	Nombre	O
12	común:	O
13	Palmera	O
14	china	O

1	Lugar	O
2	de	O
3	origen:	O
4	Sur	O
5	de	O
6	China	O

1	Etimología:	O
2	Rhapis,	O
3	del	O
4	griego	O
5	rhapis	O
6	=	O
7	aguja,	O
8	por	O
9	la	O
10	apariencia	O
11	fina	O
12	de	O
13	los	O
14	segmentos	O
15	de	O
16	las	O
17	hojas	O

1	Humilis,	O
2	del	O
3	latín	O
4	humilis-e	O
5	=	O
6	baja,	O
7	la	O
8	más	O
9	pequeña	O
10	de	O
11	los	O
12	de	O
13	su	O
14	clase	O

1	Descripción:	O
2	Palmerita	O
3	multicaule	O
4	muy	O
5	similar	O
6	a	O
7	R	O

1	excelsa,	O
2	de	O
3	la	O
4	que	O
5	podemos	O
6	diferenciarla	O
7	por	O
8	la	O
9	fibrosidad	O
10	más	O
11	escasa	O
12	de	O
13	sus	O
14	troncos,	O
15	por	O
16	sus	O
17	hojas,	O
18	algo	O
19	más	O
20	pequeñas	O
21	y	O
22	con	O
23	pecíolos	O
24	más	O
25	cortos	O
26	con	O
27	un	O
28	número	O
29	de	O
30	folíolos	O
31	generalmente	O
32	mayor,	O
33	de	O
34	menor	O
35	anchura	O
36	y	O
37	más	O
38	puntiagudos	O

1	Las	O
2	inflorescencias	O
3	son	O
4	algo	O
5	más	O
6	largas	O
7	igualmente	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas,	O
8	que	O
9	tardan	O
10	unos	O
11	90	O
12	días	O
13	en	O
14	germinar	O
15	o	O
16	por	O
17	división,	O
18	que	O
19	suele	O
20	ser	O
21	facil	O

1	Palmerita	O
2	bastante	O
3	rústica	O
4	que	O
5	se	O
6	adapta	O
7	a	O
8	condiciones	O
9	variadas	O

1	Zonas	O
2	9	O
3	a	O
4	11	O
5	WODYETIA	B
6	BIFURCATA	I
7	A	O

1	Irvine	O
2	Familia:	O
3	Arecaceae	O
4	(Palmae)	O
5	Nombre	O
6	común:	O
7	Palmera	B
8	cola	B
9	de	I
10	zorro	I
11	(traducción	O
12	literal)	O
13	Foxtail	O
14	Palm	O
15	Lugar	O
16	de	O
17	origen:	O
18	noreste	O
19	de	O
20	Australia	O

1	Etimología:	O
2	Wodyetia,	O
3	forma	O
4	latinizada	O
5	de	O
6	un	O
7	nombre	O
8	aborígen	O
9	masculino	O

1	Bifurcata,	O
2	del	O
3	latín	O
4	bifurcatus-a-um,	O
5	bifurcado,	O
6	dividido	O
7	en	O
8	dos	O
9	partes,	O
10	aludiendo	O
11	a	O
12	sus	O
13	pinnas	O
14	o	O
15	folíolos	O
16	divididos	O

1	Descripción:	O
2	Palmerita	O
3	monoica	O
4	de	O
5	tronco	O
6	simple	O
7	y	O
8	capitel	O
9	destacado,	O
10	de	O
11	8-10	O
12	m	O
13	de	O
14	altura	O
15	y	O
16	15	O
17	cm	O
18	de	O
19	diámetro	O

1	Hojas	O
2	pinnadas,	O
3	recurvadas,	O
4	con	O
5	numerosos	O
6	folíolos	O
7	dispuestos	O
8	en	O
9	varios	O
10	planos	O
11	del	O
12	raquis,	O
13	lo	O
14	que	O
15	le	O
16	da	O
17	un	O
18	aspecto	O
19	plumoso;	O
20	los	O
21	folíolos	O
22	están	O
23	bi	O
24	o	O
25	trifurcados	O

1	Inflorescencia	O
2	naciendo	O
3	en	O
4	la	O
5	base	O
6	del	O
7	capitel,	O
8	con	O
9	flores	O
10	de	O
11	ambos	O
12	sexos	O

1	Frutos	O
2	globosos,	O
3	de	O
4	color	O
5	anaranjado	O
6	en	O
7	la	O
8	madurez	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas	O
8	con	O
9	facilidad,	O
10	las	O
11	cuales	O
12	tardan	O
13	2-3	O
14	meses	O
15	en	O
16	germinar	O

1	Palmera	O
2	muy	O
3	elegante	O
4	por	O
5	su	O
6	follaje	O
7	plumoso	O
8	que	O
9	se	O
10	adapta	O
11	a	O
12	varios	O
13	tipos	O
14	de	O
15	suelos	O
16	y	O
17	situaciones,	O
18	siendo	O
19	de	O
20	crecimiento	O
21	rápido	O

1	Buena	O
2	especie	O
3	para	O
4	formar	O
5	composiciones	O
6	o	O
7	en	O
8	alineaciones,	O
9	de	O
10	aspecto	O
11	muy	O
12	tropical	O

1	Zona	O
2	9-10	O
3	PHOENIX	O
4	DACTYLIFERA	O
5	L	O

1	Familia:	O
2	Arecaceae	O
3	(Palmae)	O
4	Nombre	O
5	común:	O
6	Palmera	O
7	datilera	O

1	Lugar	O
2	de	O
3	origen:	O
4	Palmera	O
5	nativa	O
6	del	O
7	Norte	O
8	de	O
9	África	O
10	y	O
11	Oeste	O
12	de	O
13	Asia	O

1	Etimología:	O
2	Phoenix	O
3	=	O
4	el	O
5	nombre	O
6	griego	O
7	de	O
8	la	O
9	palmera	O
10	datilera	O

1	Dactylifera	O
2	=	O
3	que	O
4	produce	O
5	dátiles	O

1	Descripción:	O
2	Palmera	O
3	dioica	O
4	de	O
5	tronco	O
6	único	O
7	o	O
8	ramificado	O
9	en	O
10	su	O
11	base,	O
12	de	O
13	20	O
14	m	O

1	de	O
2	altura	O
3	y	O
4	30-40	O
5	cm	O

1	de	O
2	anchura,	O
3	cubierto	O
4	con	O
5	los	O
6	restos	O
7	de	O
8	las	O
9	hojas	O
10	viejas	O

1	Hojas	O
2	pinnadas,	O
3	de	O
4	6-7	O
5	m	O

1	de	O
2	longitud,	O
3	con	O
4	folíolos	O
5	de	O
6	unos	O
7	45	O
8	cm	O

1	de	O
2	longitud,	O
3	de	O
4	color	O
5	glauco	O

1	Inflorescencia	O
2	muy	O
3	ramificada	O
4	naciendo	O
5	de	O
6	entre	O
7	las	O
8	hojas	O

1	Flores	O
2	masculinas	O
3	de	O
4	color	O
5	crema,	O
6	y	O
7	femeninas	O
8	amarillas	O

1	Frutos	O
2	oblongoovoides,	O
3	de	O
4	3-9	O
5	cm	O

1	de	O
2	longitud,	O
3	de	O
4	color	O
5	naranja,	O
6	con	O
7	pulpa	O
8	carnosa	O
9	y	O
10	dulce	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas	O
8	que	O
9	tardan	O
10	unos	O
11	2	O
12	meses	O
13	en	O
14	germinar	O

1	Palmera	O
2	muy	O
3	rústica	O
4	y	O
5	resistente	O
6	a	O
7	todo	O
8	tipo	O
9	de	O
10	suelos	O
11	siempre	O
12	que	O
13	tenga	O
14	humedad	O
15	y	O
16	a	O
17	la	O
18	cercanía	O
19	del	O
20	mar	O

1	Se	O
2	utiliza	O
3	aislada,	O
4	en	O
5	grupos	O
6	formando	O
7	palmerales	O
8	o	O
9	en	O
10	alineaciones	O

1	Su	O
2	trasplante	O
3	es	O
4	fácil	O

1	A	O
2	veces	O
3	se	O
4	pliegan	O
5	las	O
6	hojas	O
7	y	O
8	se	O
9	las	O
10	cubre	O
11	con	O
12	una	O
13	capucha	O
14	para	O
15	blanquearlas	O
16	y	O
17	producir	O
18	palmas	O
19	de	O
20	Semana	O
21	Santa,	O
22	aunque	O
23	eso	O
24	debilita	O
25	a	O
26	la	O
27	palmera	O

1	Sus	O
2	frutos	O
3	comestibles	O
4	son	O
5	muy	O
6	populares	O

1	Zonas	O
2	8	O
3	a	O
4	11	O
5	LIVISTONA	O
6	CHINENSIS	O
7	(Jacq	O

1	)	O
2	R	O

1	ex	O
2	Mart	O

1	Familia:	O
2	Arecaceae	O
3	(Palmae)	O
4	Sinónimos:	O
5	Latania	O
6	chinensis	O
7	Jacq	O

1	,	O
2	Latania	O
3	borbonica	O
4	Hort	O

1	non	O
2	Lam	O

1	Nombre	O
2	común:	O
3	Palmera	O
4	de	O
5	abanico	O
6	china	O

1	Lugar	O
2	de	O
3	origen:	O
4	Japón,	O
5	islas	O
6	Ryukyu	O
7	y	O
8	Taiwan	O

1	Etimología:	O
2	Livistona,	O
3	en	O
4	honor	O
5	de	O
6	Patrick	O
7	Murray,	O
8	barón	O
9	de	O
10	Livingston	O

1	Chinensis	O
2	=	O
3	alude	O
4	a	O
5	su	O
6	prodencia	O
7	de	O
8	China	O
9	o	O
10	zonas	O
11	adyacentes	O

1	Descripción:	O
2	Palmera	O
3	con	O
4	tronco	O
5	más	O
6	o	O
7	menos	O
8	liso	O
9	y	O
10	algo	O
11	anillado	O
12	cerca	O
13	de	O
14	la	O
15	corona	O
16	que	O
17	puede	O
18	alcanzar	O
19	5-9	O
20	m	O
21	de	O
22	altura	O
23	y	O
24	unos	O
25	20-30	O
26	cm	O
27	de	O
28	diámetro,	O
29	ensanchándose	O
30	gradualmente	O
31	hacia	O
32	la	O
33	base	O

1	Hojas	O
2	de	O
3	ejemplares	O
4	adultos	O
5	costapalmadas,	O
6	de	O
7	1-1	O

1	5	O
2	m	O
3	de	O
4	longitud,	O
5	dividida	O
6	hacia	O
7	menos	O
8	de	O
9	su	O
10	mitad	O
11	en	O
12	folíolos	O
13	de	O
14	puntas	O
15	divididas	O
16	y	O
17	que	O
18	cuelgan	O
19	graciosamente,	O
20	dándole	O
21	un	O
22	aspecto	O
23	muy	O
24	ornamental	O

1	Folíolos	O
2	con	O
3	nervio	O
4	central	O
5	prominente	O
6	de	O
7	color	O
8	amarillento	O

1	Pecíolo	O
2	de	O
3	1	O

1	5	O
2	m	O
3	de	O
4	longitud,	O
5	de	O
6	sección	O
7	triangular,	O
8	con	O
9	dientes	O
10	espinosos	O
11	más	O
12	marcados	O
13	hacia	O
14	la	O
15	base	O

1	Inflorescencia	O
2	naciendo	O
3	de	O
4	entre	O
5	las	O
6	hojas,	O
7	de	O
8	1	O

1	5	O
2	m	O
3	de	O
4	longitud,	O
5	con	O
6	flores	O
7	de	O
8	color	O
9	amarillo-cremoso	O

1	Fruto	O
2	de	O
3	esférico	O
4	a	O
5	ovoide,	O
6	de	O
7	unos	O
8	2	O

1	5	O
2	cm	O
3	de	O
4	longitud	O
5	y	O
6	color	O
7	verde	O
8	azulado	O
9	brillante	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas,	O
8	que	O
9	germinan	O
10	en	O
11	unos	O
12	70	O
13	días	O

1	Tolera	O
2	relativamente	O
3	el	O
4	frío	O
5	cuando	O
6	es	O
7	adulta,	O
8	no	O
9	así	O
10	de	O
11	joven	O

1	Requiere	O
2	riegos	O
3	moderados	O
4	y	O
5	exposición	O
6	soleada	O
7	o	O
8	a	O
9	media	O
10	sombra	O

1	Se	O
2	utiliza	O
3	como	O
4	planta	O
5	de	O
6	interior	O

1	Zonas	O
2	9	O
3	a	O
4	11	O
5	COPERNICIA	O
6	MACROGLOSSA	O
7	H	O

1	ex	O
2	Becc	O

1	Familia:	O
2	Arecaceae	O
3	(Palmae)	O
4	Nombre	O
5	común:	O
6	Palmera	O
7	de	O
8	abrigo	O
9	Lugar	O
10	de	O
11	origen:	O
12	Cuba	O

1	Etimología:	O
2	Copernicia,	O
3	dedicado	O
4	al	O
5	astrónomo	O
6	Nicolas	O
7	Copérnico	O
8	(1473-1543)	O

1	Macroglossa,	O
2	del	O
3	latín	O
4	macroglossus-aum,	O
5	literalmente	O
6	con	O
7	largas	O
8	lenguas,	O
9	refiriéndose	O
10	probablemente	O
11	a	O
12	las	O
13	hojas	O
14	que	O
15	recubren	O
16	su	O
17	tronco	O

1	Descripción:	O
2	Palmera	O
3	de	O
4	tronco	O
5	solitario,	O
6	de	O
7	2-7	O
8	m	O
9	de	O
10	altura	O
11	y	O
12	12-20	O
13	cm	O
14	de	O
15	diámetro,	O
16	generalmente	O
17	vestido	O
18	con	O
19	las	O
20	hojas	O
21	secas	O
22	persistentes	O

1	Hojas	O
2	erectas,	O
3	palmeadas,	O
4	dispuestas	O
5	de	O
6	forma	O
7	espiral	O
8	en	O
9	la	O
10	corona,	O
11	con	O
12	pecíolo	O
13	cortísimo	O

1	Miden	O
2	unos	O
3	2	O
4	m	O
5	de	O
6	diámetro	O
7	y	O
8	están	O
9	divididas	O
10	en	O
11	segmentos	O
12	agudos	O

1	Inflorescencia	O
2	que	O
3	sobresale	O
4	a	O
5	las	O
6	hojas	O

1	Frutos	O
2	globosos,	O
3	de	O
4	1,5-2	O
5	cm	O
6	de	O
7	diámetro,	O
8	de	O
9	color	O
10	negro	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas,	O
8	que	O
9	tardan	O
10	unos	O
11	2	O
12	meses	O
13	en	O
14	germinar	O

1	Necesita	O
2	suelos	O
3	bien	O
4	drenados	O
5	y	O
6	exposición	O
7	soleada	O

1	Tiene	O
2	un	O
3	crecimiento	O
4	muy	O
5	lento	O

1	Zonas	O
2	10	O
3	a	O
4	11	O

1	BISMARCKIA	B
2	NOBILIS	I
3	Hildebr	O

1	&	O
2	H	O

1	Familia:	O
2	Arecaceae	O
3	(Palmae)	O
4	Nombre	O
5	común:	O
6	Palmera	O
7	de	O
8	Bismarck	O

1	Lugar	O
2	de	O
3	origen:	O
4	Madagascar	O

1	Etimología:	O
2	Bismarckia,	O
3	en	O
4	honor	O
5	del	O
6	Canciller	O
7	alemán	O
8	Otto	O
9	von	O
10	Bismarck	O
11	(1815-1898)	O

1	Nobilis,	O
2	del	O
3	latín	O
4	nobilis-e,	O
5	notable,	O
6	famosa	O

1	Descripción:	O
2	Palmera	O
3	dioica	O
4	de	O
5	tronco	O
6	simple,	O
7	grueso,	O
8	de	O
9	1020	O
10	m	O
11	de	O
12	altura	O
13	y	O
14	hasta	O
15	35	O
16	cm	O
17	de	O
18	grosor,	O
19	revestido	O
20	al	O
21	principio	O
22	por	O
23	los	O
24	restos	O
25	de	O
26	las	O
27	hojas	O
28	y	O
29	más	O
30	tarde	O
31	liso,	O
32	gris-castaño	O

1	Hojas	O
2	palmeadas,	O
3	erectas	O
4	o	O
5	ligeramente	O
6	curvadas,	O
7	de	O
8	color	O
9	verde	O
10	azulado,	O
11	cubiertas	O
12	en	O
13	el	O
14	pecíolo	O
15	de	O
16	una	O
17	cera	O
18	blanca	O

1	Segmentos	O
2	en	O
3	número	O
4	de	O
5	50-75,	O
6	largos	O

1	Inflorescencia	O
2	con	O
3	ramificaciones	O
4	cortas	O

1	Fruto	O
2	ovoide,	O
3	de	O
4	unos	O
5	4	O
6	cm	O
7	de	O
8	diámetro,	O
9	de	O
10	color	O
11	marrón	O
12	oscuro	O
13	Datos	O
14	de	O
15	cultivo:	O
16	Se	O
17	multiplica	O
18	por	O
19	semillas	O
20	que	O
21	tardan	O
22	en	O
23	germinar	O

1	Palmera	O
2	que	O
3	tolera	O
4	suelos	O
5	pobres	O

1	Zona	O
2	10-11	O
3	TRITHRINAX	O
4	BRASILIENSIS	O
5	Mart	O

1	Familia:	O
2	Arecaceae	O
3	(Palmae)	O
4	Sinónimos:	O
5	Algunos	O
6	autores	O
7	incluyen	O
8	aquí	O
9	Trithrinax	O
10	acanthocoma	O
11	Drude	O
12	Nombre	O
13	común:	O
14	Palmera	O
15	de	O
16	Buruti	O

1	Lugar	O
2	de	O
3	origen:	O
4	Brasil	O

1	Etimología:	O
2	Trithrinax,	O
3	de	O
4	tri	O
5	y	O
6	thrinax,	O
7	tres	O
8	tridentes,	O
9	refiriéndose	O
10	a	O
11	las	O
12	hojas	O

1	Brasiliensis,	O
2	alude	O
3	a	O
4	su	O
5	procedencia	O
6	de	O
7	Brasil	O

1	Descripción:	O
2	Palmera	O
3	hermafrodita	O
4	con	O
5	tallo	O
6	único	O
7	de	O
8	hasta	O
9	unos	O
10	3-4	O
11	m	O
12	de	O
13	altura	O
14	y	O
15	unos	O
16	20	O
17	cm	O
18	de	O
19	diámetro,	O
20	cubierto	O
21	de	O
22	las	O
23	bases	O
24	de	O
25	las	O
26	hojas	O
27	viejas,	O
28	abundante	O
29	fibrosidad	O
30	y	O
31	espinas	O
32	largas	O
33	de	O
34	color	O
35	grisáceo	O

1	Hojas	O
2	palmeadas	O
3	de	O
4	alrededor	O
5	de	O
6	1	O
7	m	O
8	de	O
9	longitud,	O
10	dividida	O
11	hasta	O
12	su	O
13	mitad	O
14	en	O
15	folíolos	O
16	rígidos,	O
17	puntiagudos,	O
18	con	O
19	el	O
20	ápice	O
21	dividido	O

1	Los	O
2	folíolos	O
3	centrales	O
4	son	O
5	más	O
6	largos	O
7	que	O
8	los	O
9	laterales	O

1	Haz	O
2	de	O
3	color	O
4	verde	O
5	algo	O
6	grisáceo	O
7	y	O
8	envés	O
9	verde	O
10	claro	O

1	Pecíolo	O
2	con	O
3	la	O
4	base	O
5	cubierta	O
6	de	O
7	espinas	O
8	de	O
9	7-15	O
10	cm	O
11	de	O
12	longitud	O

1	Inflorescencias	O
2	naciendo	O
3	en	O
4	las	O
5	axilas	O
6	de	O
7	las	O
8	hojas	O
9	inferiores,	O
10	de	O
11	unos	O
12	50	O
13	cm	O
14	de	O
15	longitud,	O
16	muy	O
17	ramificada	O

1	Flores	O
2	de	O
3	color	O
4	crema	O
5	y	O
6	fruto	O
7	esférico	O
8	de	O
9	color	O
10	amarillo-verdoso	O
11	o	O
12	blancuzco	O
13	de	O
14	1-1	O

1	5	O
2	cm	O
3	de	O
4	diámetro	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas,	O
8	que	O
9	tardan	O
10	unos	O
11	6	O
12	meses	O
13	en	O
14	germinar	O

1	Necesita	O
2	cierta	O
3	humedad	O
4	y	O
5	media	O
6	sombra	O

1	Zona	O
2	10	O
3	a	O
4	11	O
5	WASHINGTONIA	O
6	FILIFERA	O
7	(Lindl	O

1	)	O
2	H	O

1	Familia:	O
2	Arecaceae	O
3	(Palmae)	O
4	Sinónimos:	O
5	Pritchardia	O
6	filifera	O
7	Lindl	O

1	Nombre	O
2	común:	O
3	Palmera	O
4	de	O
5	California	O
6	Lugar	O
7	de	O
8	origen:	O
9	Sureste	O
10	de	O
11	California,	O
12	Oeste	O
13	de	O
14	Arizona	O
15	y	O
16	Noroeste	O
17	de	O
18	Méjico	O

1	Etimología:	O
2	Washingtonia,	O
3	en	O
4	honor	O
5	de	O
6	George	O
7	Washington	O
8	(1732-1799)	O
9	primer	O
10	presidente	O
11	de	O
12	los	O
13	EE	O

1	Filifera,	O
2	del	O
3	latín	O
4	filifer-a-um,	O
5	que	O
6	produce	O
7	filamentos	O

1	Descripción:	O
2	Palmera	O
3	hermafrodita,	O
4	de	O
5	tronco	O
6	robusto	O
7	de	O
8	unos	O
9	15	O
10	m	O

1	de	O
2	altura	O
3	y	O
4	hasta	O
5	60-80	O
6	cm	O

1	de	O
2	diámetro,	O
3	con	O
4	la	O
5	base	O
6	ensanchada	O

1	La	O
2	superficie	O
3	puede	O
4	estar	O
5	cubierta	O
6	de	O
7	los	O
8	restos	O
9	de	O
10	hojas	O
11	viejas	O
12	o	O
13	ser	O
14	rugosa	O
15	con	O
16	fisuras	O
17	verticales	O
18	muy	O
19	finas	O
20	y	O
21	anillos	O
22	muy	O
23	juntos	O

1	Hojas	O
2	costapalmadas	O
3	de	O
4	1	O

1	5-2	O
2	m	O

1	de	O
2	longitud,	O
3	divididas	O
4	casi	O
5	hasta	O
6	la	O
7	mitad	O
8	en	O
9	50-60(80)	O
10	segmentos	O
11	de	O
12	punta	O
13	fina	O
14	hendida	O
15	y	O
16	con	O
17	filamentos,	O
18	de	O
19	color	O
20	verde	O
21	grisáceo	O

1	Pecíolo	O
2	de	O
3	hasta	O
4	1	O

1	5	O
2	m	O

1	de	O
2	longitud,	O
3	con	O
4	los	O
5	márgenes	O
6	armados	O
7	de	O
8	fuertes	O
9	dientes	O

1	Inflorescencia	O
2	de	O
3	3-5	O
4	m	O

1	de	O
2	longitud	O
3	naciendo	O
4	de	O
5	entre	O
6	la	O
7	base	O
8	de	O
9	las	O
10	hojas,	O
11	colgante,	O
12	con	O
